Investigator,,Time (s),Electrode,Amplitude (mV)
,,00005.375760,D2_33,0.05
,,00005.410960,D2_42,0.015
,,00005.434480,D2_13,0.011
,,00005.461440,D2_33,0.049
,,00005.537920,D2_23,0.011
,,00005.540720,D2_42,0.01
,,00005.565600,D2_33,0.047
,,00005.611040,D2_12,0.012
,,00005.627520,D2_13,0.012
,,00005.642320,D2_12,0.013
,,00005.658720,D2_33,0.053
,,00005.675360,D2_42,0.014
,,00005.702880,D2_13,0.011
,,00005.738960,D2_42,0.015
,,00005.748560,D2_33,0.048
,,00005.799920,D2_42,0.012
,,00005.846560,D2_33,0.053
,,00005.885520,D2_44,0.025
,,00005.943840,D2_33,0.05
,,00006.009920,D2_13,0.013
,,00006.030960,D2_42,0.013
,,00006.043760,D2_33,0.05
,,00006.077120,D2_13,0.011
,,00006.108960,D2_42,0.013
,,00006.118960,D2_13,0.011
,,00006.127840,D2_33,0.049
,,00006.215280,D2_33,0.048
,,00006.260640,D2_42,0.012
,,00006.289520,D2_12,0.012
,,00006.319200,D2_33,0.046
,,00006.336720,D2_42,0.016
,,00006.366960,D2_23,0.01
,,00006.394800,D2_33,0.051
,,00006.397040,D2_33,0.011
,,00006.474560,D2_42,0.011
,,00006.482800,D2_33,0.05
,,00006.535120,D2_12,0.013
,,00006.536800,D2_42,0.012
,,00006.566800,D2_33,0.047
,,00006.601040,D2_12,0.014
,,00006.614000,D2_42,0.013
,,00006.653120,D2_33,0.049
,,00006.680000,D2_42,0.017
,,00006.680640,D2_12,0.013
,,00006.743840,D2_33,0.049
,,00006.769680,D2_13,0.012
,,00006.812320,D2_42,0.011
,,00006.830400,D2_33,0.049
,,00006.830960,D2_13,0.011
,,00006.863680,D2_13,0.011
,,00006.884160,D2_42,0.013
,,00006.908080,D2_33,0.047
,,00006.926400,D2_44,0.021
,,00006.927600,D2_13,0.014
,,00006.951680,D2_42,0.014
,,00007.006800,D2_33,0.049
,,00007.023120,D2_42,0.015
,,00007.030960,D2_13,0.011
,,00007.094000,D2_33,0.048
,,00007.170160,D2_33,0.044
,,00007.226720,D2_12,0.018
,,00007.235440,D2_23,0.011
,,00007.244640,D2_44,0.022
,,00007.255120,D2_33,0.047
,,00007.285520,D2_23,0.011
,,00007.336720,D2_33,0.047
,,00007.338560,D2_12,0.017
,,00007.341200,D2_11,0.012
,,00007.354960,D2_42,0.012
,,00007.430720,D2_33,0.049
,,00007.441360,D2_13,0.011
,,00007.496960,D2_22,0.01
,,00007.508240,D2_33,0.048
,,00007.519520,D2_12,0.014
,,00007.540080,D2_14,0.011
,,00007.559120,D2_42,0.012
,,00007.591680,D2_33,0.046
,,00007.620960,D2_42,0.013
,,00007.656080,D2_12,0.012
,,00007.694320,D2_23,0.009
,,00007.699360,D2_42,0.014
,,00007.713680,D2_33,0.053
,,00007.769360,D2_42,0.012
,,00007.792480,D2_12,0.013
,,00007.802560,D2_33,0.051
,,00007.808000,D2_13,0.011
,,00007.849840,D2_22,0.034
,,00007.862960,D2_24,0.028
,,00007.885360,D2_33,0.046
,,00007.900160,D2_42,0.013
,,00007.923520,D2_12,0.013
,,00007.967200,D2_13,0.015
