Investigator,,Time (s),Electrode,Amplitude (mV)
,,00011.078320,C4_42,0.056
,,00011.080160,C4_12,0.031
,,00011.081840,C4_42,0.014
,,00011.090320,C4_33,0.079
,,00011.091840,C4_34,0.169
,,00011.092080,C4_42,0.063
,,00011.093040,C4_33,0.017
,,00011.095040,C4_34,0.019
,,00011.095120,C4_42,0.022
,,00011.098480,C4_33,0.024
,,00011.100480,C4_12,0.028
,,00011.102080,C4_33,0.041
,,00011.102080,C4_42,0.019
,,00011.108320,C4_42,0.024
,,00011.110400,C4_23,0.034
,,00011.111200,C4_42,0.061
,,00011.111920,C4_13,0.039
,,00011.111920,C4_33,0.017
,,00011.114000,C4_31,0.014
,,00011.115600,C4_34,0.16
,,00011.117040,C4_33,0.022
,,00011.118400,C4_42,0.056
,,00011.125520,C4_12,0.029
,,00011.127600,C4_42,0.071
,,00011.130240,C4_42,0.019
,,00011.130400,C4_34,0.165
,,00011.130560,C4_33,0.068
,,00011.131920,C4_32,0.015
,,00011.133040,C4_42,0.058
,,00011.137040,C4_12,0.03
,,00011.137040,C4_42,0.018
,,00011.147120,C4_42,0.06
,,00011.153120,C4_42,0.068
,,00011.153280,C4_34,0.178
,,00011.155920,C4_34,0.019
,,00011.156480,C4_42,0.022
,,00011.158880,C4_42,0.028
,,00011.159680,C4_33,0.021
,,00011.160240,C4_34,0.016
,,00011.165600,C4_42,0.014
,,00011.167120,C4_12,0.029
,,00011.168640,C4_42,0.056
,,00011.178960,C4_42,0.061
,,00011.197600,C4_32,0.017
,,00011.202880,C4_42,0.081
,,00011.205920,C4_42,0.017
,,00011.214480,C4_33,0.019
,,00011.215120,C4_42,0.016
,,00011.218000,C4_34,0.03
,,00011.218800,C4_42,0.085
,,00011.220160,C4_33,0.016
,,00011.223040,C4_42,0.011
,,00011.227440,C4_12,0.031
,,00011.227680,C4_42,0.107
,,00011.230400,C4_42,0.021
,,00011.230880,C4_32,0.017
,,00011.232880,C4_42,0.016
,,00011.235680,C4_12,0.023
,,00011.239040,C4_33,0.018
,,00011.239920,C4_42,0.062
,,00011.244000,C4_42,0.05
,,00011.247680,C4_42,0.081
,,00011.251680,C4_42,0.059
,,00011.252800,C4_33,0.019
,,00011.257760,C4_42,0.016
,,00011.258240,C4_12,0.021
,,00011.271760,C4_42,0.058
,,00011.271920,C4_33,0.019
,,00011.281840,C4_33,0.02
,,00011.282800,C4_34,0.158
,,00011.283200,C4_42,0.064
,,00011.292080,C4_42,0.062
,,00011.649200,C4_31,0.022
,,00011.706160,C4_31,0.011
,,00011.934960,C4_31,0.022
,,00012.372720,C4_31,0.025
,,00012.375280,C4_31,0.011
,,00012.378240,C4_33,0.022
,,00012.384080,C4_42,0.016
,,00012.385760,C4_33,0.05
,,00012.396480,C4_42,0.018
,,00012.396880,C4_33,0.035
,,00012.399920,C4_42,0.016
,,00012.401920,C4_33,0.036
,,00012.404800,C4_33,0.084
,,00012.405280,C4_42,0.079
,,00012.405760,C4_34,0.022
,,00012.406960,C4_32,0.024
,,00012.408320,C4_31,0.015
,,00012.408320,C4_33,0.076
,,00012.408480,C4_34,0.02
,,00012.409440,C4_42,0.016
,,00012.409920,C4_32,0.03
,,00012.410160,C4_23,0.033
,,00012.410800,C4_34,0.034
,,00012.410880,C4_33,0.065
,,00012.412640,C4_32,0.021
,,00012.412640,C4_42,0.084
,,00012.414720,C4_33,0.029
,,00012.414960,C4_34,0.222
,,00012.415120,C4_42,0.021
