Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D38_postSIEMBRA_A1,00000.009920,A1_32,0.033
Description,,00000.016640,A1_34,0.017
Maestro Edge (Maestro-091) Settings,,00000.033760,A1_21,0.017
   Original File Time,07/08/2024 10:26:20,00000.041120,A1_24,0.018
   Sampling Frequency,12.5 kHz,00000.054080,A1_32,0.033
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.055360,A1_23,0.032
   Experiment Start Time,07/08/2024 10:22:17,00000.057920,A1_22,0.015
   Referencing Method,Median,00000.066480,A1_11,0.014
   Analog Mode Setting,Neural Spikes,00000.077920,A1_32,0.036
   Plate Type,CytoView MEA 24,00000.107440,A1_11,0.032
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.112080,A1_24,0.017
   Digital High Pass Filter,200 Hz IIR,00000.125200,A1_32,0.03
   Temperature Set Point,37.0 Degrees C,00000.136960,A1_14,0.016
   Current Temperature,36.8 Degrees C,00000.138320,A1_32,0.022
   Heater Power,On,00000.143680,A1_23,0.017
   Legacy Heating Mode,Off,00000.152000,A1_32,0.032
   Barcode Plate Type,TwentyFourWell,00000.159040,A1_34,0.026
   Plate Serial Number,111-1422,00000.167200,A1_23,0.014
   CO2 Conc. Set Point,5.0 %,00000.178720,A1_22,0.014
   Actual CO2 Conc.,4.9 %,00000.192320,A1_32,0.028
   Gas Mixer Status,Regulating,00000.205760,A1_34,0.024
   AxIS Version,3.10.3.6,00000.216000,A1_11,0.032
   Maestro Edge (Maestro-091) Firmware,3.12.1.10,00000.239920,A1_32,0.034
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.242800,A1_24,0.014
,,00000.259600,A1_34,0.018
Spike Detector Settings,,00000.270000,A1_22,0.013
   Method,Adaptive Threshold Crossing,00000.286800,A1_32,0.033
   Threshold,6,00000.306240,A1_34,0.023
   Threshold Status,Variable,00000.319600,A1_43,0.012
   Threshold Crossing Only,True,00000.334560,A1_32,0.034
   Pre-Spike Duration,0.84 ms,00000.356800,A1_24,0.018
   Post-Spike Duration,2.16 ms,00000.364560,A1_11,0.036
   Coincident Event Filter,Default (Well),00000.374880,A1_32,0.032
   Coincidence Occurrence Threshold,4 Electrodes,00000.378640,A1_34,0.024
   Coincidence Event Window,80 µs,00000.388480,A1_34,0.026
   Allow Sample Overlap,false,00000.417280,A1_32,0.031
   Spike Count Interval,1 s,00000.434080,A1_22,0.014
,,00000.464640,A1_24,0.018
,,00000.469120,A1_11,0.014
,,00000.471280,A1_32,0.027
,,00000.483680,A1_11,0.028
,,00000.511040,A1_32,0.029
,,00000.552880,A1_32,0.028
,,00000.554480,A1_11,0.017
,,00000.585760,A1_34,0.028
,,00000.598880,A1_22,0.016
,,00000.599840,A1_32,0.03
,,00000.606480,A1_24,0.018
,,00000.631120,A1_32,0.032
,,00000.650640,A1_14,0.017
,,00000.652160,A1_13,0.013
,,00000.672880,A1_32,0.03
,,00000.679440,A1_22,0.014
,,00000.713440,A1_32,0.031
,,00000.750480,A1_13,0.015
,,00000.763520,A1_32,0.032
,,00000.770160,A1_11,0.033
,,00000.790720,A1_34,0.027
,,00000.796400,A1_32,0.039
,,00000.809040,A1_11,0.013
