Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_D4_(I),00000.087520,D4_31,0.019
Description,,00000.333600,D4_42,0.094
Maestro Edge (Maestro-091) Settings,,00000.336240,D4_42,0.017
   Original File Time,04/22/2024 12:18:48,00000.575600,D4_42,0.098
   Sampling Frequency,12.5 kHz,00000.578320,D4_42,0.015
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.579920,D4_34,0.021
   Experiment Start Time,04/22/2024 11:35:39,00000.785280,D4_23,0.023
   Referencing Method,Median,00000.878720,D4_23,0.021
   Analog Mode Setting,Neural Spikes,00001.097760,D4_23,0.024
   Plate Type,CytoView MEA 24,00001.259120,D4_31,0.017
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.288240,D4_34,0.02
   Digital High Pass Filter,200 Hz IIR,00001.362240,D4_23,0.021
   Temperature Set Point,37.0 Degrees C,00001.490880,D4_42,0.094
   Current Temperature,37.0 Degrees C,00001.493360,D4_42,0.018
   Heater Power,On,00001.612800,D4_23,0.023
   Legacy Heating Mode,Off,00001.649040,D4_31,0.137
   Barcode Plate Type,TwentyFourWell,00001.699280,D4_34,0.018
   Plate Serial Number,114-3632,00001.781360,D4_42,0.095
   CO2 Conc. Set Point,5.0 %,00001.784240,D4_42,0.021
   Actual CO2 Conc.,5.0 %,00001.856320,D4_42,0.148
   Gas Mixer Status,Regulating,00001.859040,D4_42,0.018
   AxIS Version,3.10.3.6,00001.865040,D4_23,0.022
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.900880,D4_31,0.018
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.956400,D4_23,0.022
,,00001.984080,D4_31,0.132
Spike Detector Settings,,00002.014480,D4_14,0.02
   Method,Adaptive Threshold Crossing,00002.037040,D4_31,0.134
   Threshold,6,00002.074160,D4_23,0.023
   Threshold Status,Variable,00002.077600,D4_23,0.026
   Threshold Crossing Only,True,00002.079680,D4_22,0.03
   Pre-Spike Duration,0.84 ms,00002.080960,D4_31,0.123
   Post-Spike Duration,2.16 ms,00002.081520,D4_23,0.127
   Coincident Event Filter,Default (Well),00002.082000,D4_11,0.153
   Coincidence Occurrence Threshold,4 Electrodes,00002.084400,D4_11,0.04
   Coincidence Event Window,80 µs,00002.084400,D4_23,0.189
   Allow Sample Overlap,false,00002.086800,D4_11,0.042
   Spike Count Interval,1 s,00002.086880,D4_23,0.157
,,00002.087360,D4_13,0.063
,,00002.088960,D4_21,0.026
,,00002.089440,D4_23,0.049
,,00002.090160,D4_11,0.028
,,00002.090240,D4_13,0.037
,,00002.092080,D4_23,0.081
,,00002.092240,D4_12,0.044
,,00002.092480,D4_13,0.026
,,00002.092640,D4_31,0.119
,,00002.093280,D4_22,0.099
,,00002.093360,D4_41,0.012
,,00002.093520,D4_11,0.072
,,00002.094080,D4_43,0.028
,,00002.095040,D4_31,0.015
,,00002.095840,D4_23,0.053
,,00002.095920,D4_42,0.083
,,00002.096080,D4_12,0.041
,,00002.097440,D4_11,0.018
,,00002.097440,D4_13,0.079
,,00002.097760,D4_44,0.088
,,00002.098320,D4_31,0.151
,,00002.098320,D4_42,0.071
,,00002.098400,D4_33,0.029
,,00002.098640,D4_14,0.069
,,00002.098640,D4_23,0.078
,,00002.098640,D4_43,0.155
,,00002.099200,D4_41,0.026
,,00002.099520,D4_22,0.096
,,00002.099680,D4_12,0.034
,,00002.099840,D4_11,0.043
,,00002.100160,D4_13,0.031
,,00002.100560,D4_31,0.1
,,00002.100560,D4_44,0.062
,,00002.100640,D4_21,0.121
,,00002.100800,D4_42,0.355
,,00002.100880,D4_14,0.039
,,00002.101200,D4_23,0.064
,,00002.101840,D4_22,0.016
,,00002.102000,D4_33,0.041
,,00002.102000,D4_43,0.24
,,00002.102320,D4_12,0.043
,,00002.102400,D4_41,0.015
,,00002.102480,D4_24,0.02
