Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D18_POSTsiembre_P1_C1_(IV),00000.019040,C1_42,0.041
Description,,00000.035280,C1_43,0.031
Maestro Edge (Maestro-091) Settings,,00000.139840,C1_43,0.032
   Original File Time,04/23/2024 15:21:31,00000.159360,C1_42,0.038
   Sampling Frequency,12.5 kHz,00000.180880,C1_33,0.075
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.183360,C1_33,0.014
   Experiment Start Time,04/23/2024 15:21:24,00000.184320,C1_22,0.051
   Referencing Method,Median,00000.185680,C1_33,0.06
   Analog Mode Setting,Neural Spikes,00000.186560,C1_24,0.362
   Plate Type,CytoView MEA 24,00000.187760,C1_42,0.016
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.187920,C1_14,0.023
   Digital High Pass Filter,200 Hz IIR,00000.188480,C1_33,0.026
   Temperature Set Point,37.0 Degrees C,00000.188720,C1_22,0.066
   Current Temperature,37.0 Degrees C,00000.188880,C1_24,0.019
   Heater Power,On,00000.190480,C1_43,0.034
   Legacy Heating Mode,Off,00000.190640,C1_12,0.032
   Barcode Plate Type,TwentyFourWell,00000.192160,C1_22,0.028
   Plate Serial Number,114-3632,00000.192240,C1_33,0.027
   CO2 Conc. Set Point,5.0 %,00000.197120,C1_22,0.021
   Actual CO2 Conc.,5.0 %,00000.200560,C1_24,0.034
   Gas Mixer Status,Regulating,00000.203680,C1_14,0.02
   AxIS Version,3.10.3.6,00000.203760,C1_12,0.022
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.204880,C1_42,0.036
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.209360,C1_33,0.026
,,00000.241920,C1_33,0.064
Spike Detector Settings,,00000.244400,C1_33,0.01
   Method,Adaptive Threshold Crossing,00000.247120,C1_33,0.026
   Threshold,6,00000.259520,C1_14,0.016
   Threshold Status,Variable,00000.282480,C1_24,0.028
   Threshold Crossing Only,True,00000.288960,C1_43,0.026
   Pre-Spike Duration,0.84 ms,00000.394800,C1_43,0.028
   Post-Spike Duration,2.16 ms,00000.413920,C1_42,0.035
   Coincident Event Filter,Default (Well),00000.473200,C1_14,0.022
   Coincidence Occurrence Threshold,4 Electrodes,00000.503360,C1_43,0.036
   Coincidence Event Window,80 µs,00000.581120,C1_42,0.033
   Allow Sample Overlap,false,00000.599840,C1_43,0.032
   Spike Count Interval,1 s,00000.704080,C1_43,0.034
,,00000.716880,C1_42,0.036
,,00000.807760,C1_43,0.03
,,00000.853280,C1_42,0.037
,,00000.906880,C1_43,0.033
