Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_D6_(I),00000.134320,D6_12,0.029
Description,,00000.225200,D6_11,0.016
Maestro Edge (Maestro-091) Settings,,00000.432240,D6_32,0.025
   Original File Time,04/22/2024 12:27:54,00000.656560,D6_11,0.017
   Sampling Frequency,12.5 kHz,00000.833680,D6_32,0.021
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.919360,D6_11,0.019
   Experiment Start Time,04/22/2024 11:35:39,00001.463760,D6_11,0.018
   Referencing Method,Median,00001.648720,D6_11,0.018
   Analog Mode Setting,Neural Spikes,00001.870320,D6_32,0.032
   Plate Type,CytoView MEA 24,00002.283120,D6_11,0.019
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.746720,D6_32,0.024
   Digital High Pass Filter,200 Hz IIR,00002.830960,D6_11,0.015
   Temperature Set Point,37.0 Degrees C,00002.948160,D6_32,0.03
   Current Temperature,37.0 Degrees C,00003.366480,D6_32,0.022
   Heater Power,On,00003.920560,D6_11,0.017
   Legacy Heating Mode,Off,00004.034720,D6_32,0.031
   Barcode Plate Type,TwentyFourWell,00004.672000,D6_11,0.017
   Plate Serial Number,114-3632,00004.986000,D6_32,0.016
   CO2 Conc. Set Point,5.0 %,00005.414480,D6_32,0.023
   Actual CO2 Conc.,5.0 %,00005.425360,D6_11,0.021
   Gas Mixer Status,Regulating,00005.886720,D6_11,0.018
   AxIS Version,3.10.3.6,00006.431920,D6_11,0.017
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00006.524800,D6_11,0.017
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00006.616640,D6_11,0.014
,,00006.707760,D6_32,0.021
Spike Detector Settings,,00007.269200,D6_11,0.014
   Method,Adaptive Threshold Crossing,00007.551360,D6_11,0.015
   Threshold,6,00007.644400,D6_32,0.026
   Threshold Status,Variable,00007.732080,D6_11,0.017
   Threshold Crossing Only,True,00007.823760,D6_11,0.017
   Pre-Spike Duration,0.84 ms,00007.852080,D6_32,0.014
   Post-Spike Duration,2.16 ms,00008.079680,D6_32,0.017
   Coincident Event Filter,Default (Well),00008.100800,D6_11,0.016
   Coincidence Occurrence Threshold,4 Electrodes,00008.478320,D6_11,0.016
   Coincidence Event Window,80 µs,00008.482880,D6_32,0.019
   Allow Sample Overlap,false,00008.782880,D6_32,0.022
   Spike Count Interval,1 s,00009.136320,D6_11,0.015
,,00009.255280,D6_12,0.023
,,00009.348400,D6_12,0.032
,,00009.356960,D6_12,0.029
,,00009.368800,D6_12,0.027
,,00009.381200,D6_12,0.044
,,00009.386560,D6_12,0.02
,,00009.391520,D6_14,0.039
,,00009.393840,D6_12,0.023
,,00009.394720,D6_14,0.082
,,00009.398000,D6_14,0.021
,,00009.403520,D6_32,0.073
,,00009.404720,D6_43,0.026
,,00009.405920,D6_31,0.041
,,00009.405920,D6_32,0.026
,,00009.408160,D6_31,0.026
,,00009.409600,D6_41,0.012
,,00009.410240,D6_12,0.041
,,00009.411520,D6_14,0.034
,,00009.411680,D6_32,0.035
,,00009.412480,D6_33,0.039
,,00009.414000,D6_14,0.031
,,00009.415120,D6_24,0.024
,,00009.416000,D6_23,0.02
,,00009.416640,D6_14,0.022
,,00009.416720,D6_12,0.014
,,00009.417200,D6_11,0.021
,,00009.418560,D6_21,0.024
,,00009.419120,D6_14,0.03
