Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_C3_(IV),00000.664320,C3_41,0.011
Description,,00000.665520,C3_22,0.094
Maestro Edge (Maestro-091) Settings,,00000.666800,C3_12,0.048
   Original File Time,04/22/2024 15:09:36,00000.667440,C3_31,0.022
   Sampling Frequency,12.5 kHz,00000.667760,C3_22,0.019
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.668080,C3_42,0.022
   Experiment Start Time,04/22/2024 15:00:33,00000.669200,C3_41,0.016
   Referencing Method,Median,00000.670160,C3_22,0.065
   Analog Mode Setting,Neural Spikes,00000.670960,C3_12,0.027
   Plate Type,CytoView MEA 24,00000.671120,C3_42,0.079
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.671440,C3_41,0.016
   Digital High Pass Filter,200 Hz IIR,00000.672000,C3_14,0.03
   Temperature Set Point,37.0 Degrees C,00000.672320,C3_31,0.016
   Current Temperature,37.2 Degrees C,00000.672480,C3_22,0.08
   Heater Power,On,00000.673360,C3_12,0.057
   Legacy Heating Mode,Off,00000.674480,C3_41,0.01
   Barcode Plate Type,TwentyFourWell,00000.675680,C3_22,0.031
   Plate Serial Number,114-3632,00000.676080,C3_31,0.048
   CO2 Conc. Set Point,5.0 %,00000.676160,C3_42,0.118
   Actual CO2 Conc.,5.0 %,00000.676640,C3_43,0.024
   Gas Mixer Status,Regulating,00000.676880,C3_21,0.023
   AxIS Version,3.10.3.6,00000.677840,C3_33,0.153
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.678560,C3_22,0.017
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.678560,C3_41,0.016
,,00000.678640,C3_42,0.038
Spike Detector Settings,,00000.678720,C3_24,0.025
   Method,Adaptive Threshold Crossing,00000.679200,C3_31,0.022
   Threshold,6,00000.679520,C3_12,0.034
   Threshold Status,Variable,00000.679760,C3_23,0.019
   Threshold Crossing Only,True,00000.680880,C3_42,0.116
   Pre-Spike Duration,0.84 ms,00000.681040,C3_33,0.016
   Post-Spike Duration,2.16 ms,00000.681120,C3_43,0.054
   Coincident Event Filter,Default (Well),00000.681200,C3_22,0.1
   Coincidence Occurrence Threshold,4 Electrodes,00000.681920,C3_14,0.014
   Coincidence Event Window,80 µs,00000.682160,C3_31,0.025
   Allow Sample Overlap,false,00000.682640,C3_41,0.008
   Spike Count Interval,1 s,00000.683200,C3_12,0.02
,,00000.683360,C3_42,0.149
,,00000.683440,C3_43,0.028
,,00000.683760,C3_23,0.023
,,00000.683920,C3_33,0.057
,,00000.684080,C3_22,0.169
,,00000.684560,C3_31,0.045
,,00000.685040,C3_41,0.025
,,00000.685280,C3_21,0.024
,,00000.685600,C3_12,0.035
,,00000.685840,C3_42,0.072
,,00000.686640,C3_22,0.052
,,00000.687360,C3_33,0.181
,,00000.687440,C3_31,0.041
,,00000.687600,C3_23,0.025
,,00000.687840,C3_21,0.147
,,00000.688080,C3_41,0.016
,,00000.688800,C3_42,0.111
,,00000.689040,C3_43,0.025
,,00000.689120,C3_24,0.055
,,00000.689440,C3_14,0.027
,,00000.689760,C3_33,0.065
,,00000.689920,C3_22,0.369
,,00000.689920,C3_31,0.05
,,00000.690240,C3_12,0.322
,,00000.690560,C3_41,0.012
,,00000.690640,C3_21,0.071
,,00000.691200,C3_42,0.062
,,00000.691440,C3_43,0.067
,,00000.692160,C3_24,0.024
,,00000.692240,C3_23,0.057
,,00000.692400,C3_22,0.029
,,00000.692800,C3_31,0.052
,,00000.693040,C3_33,0.136
,,00000.693120,C3_12,0.031
,,00000.693440,C3_21,0.151
,,00000.693760,C3_14,0.027
,,00000.694000,C3_43,0.05
,,00000.694320,C3_42,0.118
,,00000.694720,C3_23,0.037
,,00000.694800,C3_24,0.022
,,00000.695040,C3_22,0.068
,,00000.695440,C3_31,0.04
,,00000.695520,C3_33,0.161
,,00000.695920,C3_12,0.117
,,00000.696320,C3_14,0.031
,,00000.696480,C3_21,0.086
,,00000.696480,C3_41,0.012
,,00000.696880,C3_43,0.078
,,00000.697280,C3_23,0.034
,,00000.697600,C3_24,0.029
,,00000.697760,C3_33,0.124
,,00000.697920,C3_11,0.016
,,00000.698000,C3_31,0.136
,,00000.698480,C3_22,0.038
,,00000.698480,C3_32,0.018
,,00000.698720,C3_42,0.216
,,00000.698880,C3_41,0.02
,,00000.699280,C3_43,0.061
,,00000.699840,C3_21,0.031
,,00000.699920,C3_14,0.029
,,00000.699920,C3_24,0.024
,,00000.700000,C3_33,0.056
,,00000.700880,C3_11,0.017
,,00000.701040,C3_23,0.051
,,00000.701200,C3_22,0.067
,,00000.701440,C3_12,0.096
,,00000.701920,C3_41,0.015
,,00000.702080,C3_31,0.076
,,00000.702160,C3_21,0.103
,,00000.702320,C3_42,0.144
,,00000.702400,C3_33,0.066
,,00000.702480,C3_24,0.051
,,00000.702720,C3_43,0.034
,,00000.702960,C3_14,0.028
,,00000.703680,C3_23,0.059
,,00000.703760,C3_12,0.057
