Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D18_POSTsiembre_P1_D2_(I),00000.238400,D2_13,0.02
Description,,00000.342160,D2_13,0.022
Maestro Edge (Maestro-091) Settings,,00000.407040,D2_14,0.03
   Original File Time,04/23/2024 12:19:44,00000.469600,D2_13,0.023
   Sampling Frequency,12.5 kHz,00000.514320,D2_34,0.017
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.588800,D2_13,0.022
   Experiment Start Time,04/23/2024 11:30:21,00000.704160,D2_13,0.024
   Referencing Method,Median,00000.778160,D2_14,0.026
   Analog Mode Setting,Neural Spikes,00000.845840,D2_34,0.068
   Plate Type,CytoView MEA 24,00001.068720,D2_44,0.019
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.079520,D2_44,0.02
   Digital High Pass Filter,200 Hz IIR,00001.172800,D2_13,0.02
   Temperature Set Point,37.0 Degrees C,00001.238480,D2_21,0.018
   Current Temperature,37.0 Degrees C,00001.300080,D2_13,0.018
   Heater Power,On,00001.398640,D2_14,0.03
   Legacy Heating Mode,Off,00001.533120,D2_44,0.016
   Barcode Plate Type,TwentyFourWell,00001.631120,D2_14,0.077
   Plate Serial Number,114-3632,00001.641360,D2_13,0.022
   CO2 Conc. Set Point,5.0 %,00001.648800,D2_21,0.017
   Actual CO2 Conc.,5.0 %,00001.667520,D2_34,0.075
   Gas Mixer Status,Regulating,00001.689440,D2_14,0.029
   AxIS Version,3.10.3.6,00001.761520,D2_13,0.023
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.800640,D2_44,0.017
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.846000,D2_34,0.018
,,00001.888480,D2_13,0.021
Spike Detector Settings,,00001.920800,D2_14,0.082
   Method,Adaptive Threshold Crossing,00002.073840,D2_14,0.03
   Threshold,6,00002.171440,D2_13,0.024
   Threshold Status,Variable,00002.284640,D2_34,0.068
   Threshold Crossing Only,True,00002.287280,D2_34,0.013
   Pre-Spike Duration,0.84 ms,00002.292720,D2_13,0.013
   Post-Spike Duration,2.16 ms,00002.454880,D2_14,0.083
   Coincident Event Filter,Default (Well),00002.462160,D2_21,0.018
   Coincidence Occurrence Threshold,4 Electrodes,00002.468720,D2_14,0.033
   Coincidence Event Window,80 µs,00002.503520,D2_34,0.026
   Allow Sample Overlap,false,00002.542560,D2_44,0.02
