Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_A3_(IV),00000.161840,A3_42,0.031
Description,,00000.264880,A3_13,0.041
Maestro Edge (Maestro-091) Settings,,00000.285360,A3_13,0.041
   Original File Time,04/22/2024 14:00:02,00000.287680,A3_13,0.012
   Sampling Frequency,12.5 kHz,00000.301680,A3_13,0.038
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.304080,A3_13,0.013
   Experiment Start Time,04/22/2024 13:41:56,00000.314720,A3_13,0.018
   Referencing Method,Median,00000.328080,A3_14,0.022
   Analog Mode Setting,Neural Spikes,00000.502480,A3_42,0.031
   Plate Type,CytoView MEA 24,00000.678560,A3_13,0.025
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.835520,A3_13,0.018
   Digital High Pass Filter,200 Hz IIR,00001.428640,A3_13,0.042
   Temperature Set Point,37.0 Degrees C,00001.452240,A3_13,0.044
   Current Temperature,37.0 Degrees C,00001.454560,A3_13,0.013
   Heater Power,On,00002.348800,A3_42,0.041
   Legacy Heating Mode,Off,00002.352720,A3_42,0.065
   Barcode Plate Type,TwentyFourWell,00002.354880,A3_43,0.053
   Plate Serial Number,114-3632,00002.355760,A3_42,0.077
   CO2 Conc. Set Point,5.0 %,00002.358560,A3_42,0.083
   Actual CO2 Conc.,5.0 %,00002.358720,A3_43,0.067
   Gas Mixer Status,Regulating,00002.360880,A3_42,0.071
   AxIS Version,3.10.3.6,00002.361280,A3_21,0.028
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00002.362160,A3_43,0.028
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00002.363280,A3_42,0.06
,,00002.364960,A3_43,0.027
Spike Detector Settings,,00002.365920,A3_42,0.075
   Method,Adaptive Threshold Crossing,00002.367280,A3_13,0.017
   Threshold,6,00002.367520,A3_33,0.034
   Threshold Status,Variable,00002.367520,A3_44,0.022
   Threshold Crossing Only,True,00002.367920,A3_21,0.037
   Pre-Spike Duration,0.84 ms,00002.367920,A3_43,0.101
   Post-Spike Duration,2.16 ms,00002.369120,A3_42,0.06
   Coincident Event Filter,Default (Well),00002.369600,A3_41,0.012
   Coincidence Occurrence Threshold,4 Electrodes,00002.369840,A3_23,0.025
   Coincidence Event Window,80 µs,00002.369840,A3_44,0.025
   Allow Sample Overlap,false,00002.370800,A3_43,0.089
   Spike Count Interval,1 s,00002.370880,A3_33,0.038
,,00002.371360,A3_42,0.083
,,00002.372400,A3_44,0.023
,,00002.373040,A3_11,0.198
,,00002.373440,A3_43,0.106
,,00002.373760,A3_21,0.05
,,00002.374160,A3_42,0.131
,,00002.374240,A3_14,0.032
,,00002.374640,A3_13,0.072
,,00002.374800,A3_44,0.025
,,00002.375040,A3_34,0.015
,,00002.375120,A3_33,0.051
,,00002.375520,A3_11,0.009
,,00002.375840,A3_43,0.11
,,00002.376560,A3_14,0.028
,,00002.376640,A3_21,0.024
,,00002.377200,A3_44,0.042
,,00002.377440,A3_13,0.054
,,00002.377440,A3_33,0.055
,,00002.377520,A3_42,0.091
,,00002.377600,A3_41,0.013
,,00002.378960,A3_11,0.123
,,00002.379120,A3_34,0.036
,,00002.379520,A3_21,0.036
,,00002.379520,A3_23,0.021
,,00002.379680,A3_13,0.038
,,00002.379840,A3_42,0.159
,,00002.379840,A3_43,0.064
,,00002.379840,A3_44,0.017
,,00002.379920,A3_33,0.207
,,00002.380000,A3_14,0.095
,,00002.380400,A3_32,0.025
,,00002.380960,A3_24,0.03
,,00002.381360,A3_34,0.024
,,00002.382080,A3_23,0.024
,,00002.382240,A3_14,0.052
,,00002.382240,A3_21,0.062
,,00002.382400,A3_42,0.155
,,00002.382560,A3_33,0.069
,,00002.382640,A3_13,0.032
,,00002.382960,A3_11,0.234
,,00002.382960,A3_43,0.082
,,00002.383280,A3_24,0.021
,,00002.383600,A3_34,0.028
,,00002.383760,A3_44,0.019
,,00002.384720,A3_14,0.07
,,00002.384800,A3_33,0.172
,,00002.384800,A3_41,0.012
,,00002.385040,A3_23,0.041
,,00002.385120,A3_21,0.068
,,00002.385440,A3_43,0.079
,,00002.385520,A3_32,0.024
,,00002.385600,A3_42,0.106
,,00002.385840,A3_13,0.098
,,00002.386240,A3_34,0.03
,,00002.387120,A3_14,0.121
,,00002.387120,A3_33,0.153
,,00002.387280,A3_41,0.026
,,00002.387600,A3_11,0.26
,,00002.387680,A3_21,0.061
,,00002.388000,A3_23,0.027
,,00002.388400,A3_32,0.023
,,00002.388400,A3_42,0.079
,,00002.388480,A3_13,0.115
,,00002.388560,A3_43,0.036
,,00002.389040,A3_34,0.027
,,00002.389600,A3_41,0.013
,,00002.389920,A3_14,0.213
,,00002.390080,A3_33,0.097
,,00002.390480,A3_21,0.113
,,00002.390880,A3_44,0.021
,,00002.391040,A3_13,0.082
,,00002.391120,A3_24,0.037
,,00002.391360,A3_34,0.019
,,00002.391440,A3_42,0.122
,,00002.391520,A3_23,0.058
,,00002.391760,A3_43,0.065
,,00002.392320,A3_14,0.23
,,00002.392320,A3_22,0.028
,,00002.392960,A3_33,0.064
,,00002.393120,A3_21,0.085
,,00002.393360,A3_13,0.171
,,00002.393440,A3_11,0.456
,,00002.393440,A3_12,0.024
,,00002.394080,A3_34,0.026
,,00002.394480,A3_24,0.02
,,00002.394560,A3_42,0.089
,,00002.394560,A3_43,0.026
,,00002.394800,A3_32,0.024
,,00002.395120,A3_22,0.021
,,00002.395280,A3_14,0.208
,,00002.395520,A3_21,0.103
,,00002.395600,A3_33,0.049
,,00002.396000,A3_13,0.093
,,00002.396160,A3_23,0.04
,,00002.396880,A3_11,0.223
,,00002.397120,A3_24,0.029
,,00002.397360,A3_42,0.062
,,00002.398000,A3_14,0.075
,,00002.398160,A3_43,0.034
,,00002.398480,A3_33,0.087
,,00002.398560,A3_21,0.046
,,00002.398560,A3_23,0.076
,,00002.398560,A3_34,0.023
,,00002.399680,A3_41,0.014
,,00002.399840,A3_32,0.018
,,00002.400000,A3_11,0.063
,,00002.400560,A3_13,0.122
,,00002.400560,A3_43,0.034
,,00002.400800,A3_14,0.105
,,00002.400800,A3_21,0.048
,,00002.400960,A3_33,0.019
,,00002.401040,A3_42,0.057
,,00002.401200,A3_23,0.152
,,00002.401920,A3_34,0.017
,,00002.402720,A3_11,0.213
,,00002.403040,A3_43,0.033
,,00002.403200,A3_44,0.015
,,00002.403280,A3_33,0.044
,,00002.403360,A3_32,0.022
,,00002.403440,A3_13,0.109
,,00002.403680,A3_14,0.025
,,00002.403760,A3_21,0.044
,,00002.403840,A3_24,0.027
,,00002.403920,A3_42,0.05
,,00002.404560,A3_41,0.015
,,00002.404720,A3_23,0.04
,,00002.405280,A3_43,0.048
,,00002.405920,A3_33,0.072
,,00002.406160,A3_13,0.015
,,00002.406400,A3_14,0.047
,,00002.406480,A3_42,0.043
,,00002.406640,A3_11,0.075
,,00002.406720,A3_21,0.063
,,00002.406960,A3_34,0.027
,,00002.407120,A3_23,0.095
,,00002.407200,A3_24,0.029
,,00002.408000,A3_43,0.03
,,00002.408640,A3_13,0.041
,,00002.408960,A3_11,0.044
,,00002.409120,A3_21,0.088
,,00002.409120,A3_33,0.047
,,00002.410080,A3_14,0.06
,,00002.410880,A3_23,0.125
,,00002.410880,A3_24,0.019
,,00002.410960,A3_42,0.054
,,00002.410960,A3_43,0.054
,,00002.411440,A3_33,0.04
,,00002.412080,A3_21,0.074
,,00002.412160,A3_13,0.04
,,00002.413200,A3_14,0.049
,,00002.413360,A3_11,0.115
,,00002.413600,A3_42,0.038
,,00002.413840,A3_43,0.019
,,00002.413920,A3_23,0.051
,,00002.414080,A3_33,0.063
,,00002.415120,A3_13,0.1
,,00002.415280,A3_21,0.07
,,00002.415920,A3_24,0.031
,,00002.416400,A3_11,0.037
,,00002.416400,A3_14,0.042
,,00002.416480,A3_23,0.039
,,00002.416480,A3_43,0.029
,,00002.416640,A3_33,0.067
,,00002.417040,A3_42,0.028
,,00002.417360,A3_13,0.076
,,00002.418720,A3_11,0.382
,,00002.418720,A3_21,0.03
,,00002.419040,A3_24,0.032
,,00002.419280,A3_33,0.013
,,00002.419440,A3_43,0.032
,,00002.419840,A3_14,0.067
,,00002.420000,A3_23,0.04
,,00002.420000,A3_42,0.058
,,00002.420800,A3_13,0.073
,,00002.421280,A3_11,0.081
,,00002.421360,A3_21,0.047
,,00002.421680,A3_43,0.021
