Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_C6_(I),00000.106000,C6_12,0.028
Description,,00000.306320,C6_11,0.021
Maestro Edge (Maestro-091) Settings,,00000.572400,C6_13,0.012
   Original File Time,04/22/2024 12:13:41,00002.024480,C6_13,0.016
   Sampling Frequency,12.5 kHz,00002.816640,C6_11,0.025
   Voltage Scale,-5.484861781483107E-08 V/sample,00002.978320,C6_13,0.01
   Experiment Start Time,04/22/2024 11:35:39,00003.311520,C6_31,0.03
   Referencing Method,Median,00003.315840,C6_31,0.034
   Analog Mode Setting,Neural Spikes,00003.316640,C6_32,0.017
   Plate Type,CytoView MEA 24,00003.318400,C6_31,0.052
   Digital Low Pass Filter,3 kHz Kaiser Window,00003.322720,C6_31,0.029
   Digital High Pass Filter,200 Hz IIR,00003.325520,C6_12,0.028
   Temperature Set Point,37.0 Degrees C,00003.327280,C6_11,0.031
   Current Temperature,37.0 Degrees C,00003.327920,C6_31,0.037
   Heater Power,On,00003.328400,C6_42,0.045
   Legacy Heating Mode,Off,00003.330480,C6_14,0.048
   Barcode Plate Type,TwentyFourWell,00003.330960,C6_33,0.03
   Plate Serial Number,114-3632,00003.331920,C6_42,0.033
   CO2 Conc. Set Point,5.0 %,00003.333840,C6_31,0.089
   Actual CO2 Conc.,5.1 %,00003.334160,C6_21,0.036
   Gas Mixer Status,Regulating,00003.334480,C6_12,0.223
   AxIS Version,3.10.3.6,00003.334640,C6_11,0.016
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00003.335920,C6_42,0.046
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00003.336080,C6_31,0.06
,,00003.336240,C6_14,0.026
Spike Detector Settings,,00003.336400,C6_41,0.011
   Method,Adaptive Threshold Crossing,00003.336960,C6_12,0.062
   Threshold,6,00003.337440,C6_33,0.18
   Threshold Status,Variable,00003.338480,C6_22,0.189
   Threshold Crossing Only,True,00003.339120,C6_23,0.086
   Pre-Spike Duration,0.84 ms,00003.339520,C6_21,0.036
   Post-Spike Duration,2.16 ms,00003.339600,C6_12,0.047
   Coincident Event Filter,Default (Well),00003.339840,C6_31,0.055
   Coincidence Occurrence Threshold,4 Electrodes,00003.340000,C6_42,0.1
   Coincidence Event Window,80 µs,00003.340240,C6_41,0.013
   Allow Sample Overlap,false,00003.340640,C6_33,0.104
   Spike Count Interval,1 s,00003.340800,C6_22,0.09
,,00003.341600,C6_13,0.018
,,00003.341600,C6_24,0.036
,,00003.341600,C6_32,0.024
,,00003.341680,C6_43,0.023
,,00003.342000,C6_23,0.032
,,00003.342400,C6_12,0.121
,,00003.342480,C6_42,0.129
,,00003.342640,C6_11,0.047
,,00003.342800,C6_14,0.019
,,00003.342960,C6_31,0.053
,,00003.343680,C6_22,0.02
,,00003.344080,C6_33,0.065
,,00003.344160,C6_13,0.022
,,00003.344400,C6_23,0.048
,,00003.344400,C6_41,0.016
,,00003.344720,C6_42,0.106
,,00003.344880,C6_11,0.021
,,00003.345040,C6_12,0.127
,,00003.345120,C6_14,0.033
,,00003.345440,C6_31,0.088
,,00003.345760,C6_24,0.026
,,00003.346240,C6_22,0.022
,,00003.346800,C6_13,0.059
,,00003.346960,C6_33,0.167
,,00003.347200,C6_11,0.015
,,00003.347600,C6_42,0.083
,,00003.347680,C6_12,0.267
,,00003.348240,C6_23,0.049
,,00003.348480,C6_31,0.706
,,00003.348720,C6_14,0.03
,,00003.349280,C6_34,0.019
,,00003.349760,C6_24,0.027
,,00003.350080,C6_33,0.016
,,00003.350080,C6_42,0.134
,,00003.350160,C6_11,0.019
,,00003.350400,C6_22,0.026
,,00003.350800,C6_12,0.13
,,00003.350800,C6_23,0.029
,,00003.350880,C6_32,0.027
,,00003.350960,C6_13,0.047
,,00003.351040,C6_14,0.096
,,00003.351120,C6_31,0.401
,,00003.352560,C6_34,0.041
,,00003.352960,C6_42,0.075
,,00003.353040,C6_11,0.028
,,00003.353040,C6_33,0.053
,,00003.353280,C6_23,0.055
,,00003.353680,C6_14,0.078
,,00003.353760,C6_31,0.163
,,00003.353840,C6_12,0.066
,,00003.353920,C6_24,0.033
,,00003.354400,C6_13,0.028
,,00003.354800,C6_22,0.021
,,00003.355360,C6_33,0.127
,,00003.355360,C6_42,0.139
,,00003.355440,C6_41,0.021
,,00003.355760,C6_32,0.056
,,00003.356160,C6_34,0.056
,,00003.356320,C6_24,0.031
,,00003.356560,C6_14,0.067
,,00003.356880,C6_11,0.032
,,00003.357040,C6_12,0.06
,,00003.357200,C6_21,0.028
,,00003.357360,C6_13,0.034
,,00003.357440,C6_22,0.037
,,00003.357760,C6_31,0.153
,,00003.358320,C6_42,0.043
,,00003.358400,C6_32,0.018
,,00003.358400,C6_34,0.03
,,00003.358560,C6_23,0.049
,,00003.358720,C6_24,0.048
,,00003.358800,C6_14,0.039
,,00003.358800,C6_33,0.042
,,00003.359200,C6_11,0.021
,,00003.360880,C6_12,0.037
