Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D18_POSTsiembre_P1_D1_(IV),00000.134160,D1_22,0.022
Description,,00000.158240,D1_22,0.026
Maestro Edge (Maestro-091) Settings,,00000.162800,D1_22,0.032
   Original File Time,04/23/2024 15:30:37,00000.166720,D1_22,0.023
   Sampling Frequency,12.5 kHz,00000.169760,D1_22,0.064
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.172400,D1_22,0.038
   Experiment Start Time,04/23/2024 15:21:24,00000.179840,D1_22,0.017
   Referencing Method,Median,00000.187760,D1_24,0.026
   Analog Mode Setting,Neural Spikes,00000.188720,D1_22,0.057
   Plate Type,CytoView MEA 24,00000.191120,D1_22,0.017
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.200880,D1_22,0.017
   Digital High Pass Filter,200 Hz IIR,00000.211760,D1_41,0.013
   Temperature Set Point,37.0 Degrees C,00000.215840,D1_41,0.013
   Current Temperature,37.0 Degrees C,00000.216000,D1_24,0.128
   Heater Power,On,00000.216880,D1_43,0.028
   Legacy Heating Mode,Off,00000.218240,D1_24,0.049
   Barcode Plate Type,TwentyFourWell,00000.218800,D1_22,0.044
   Plate Serial Number,114-3632,00000.219040,D1_41,0.014
   CO2 Conc. Set Point,5.0 %,00000.220080,D1_43,0.018
   Actual CO2 Conc.,5.0 %,00000.220480,D1_31,0.015
   Gas Mixer Status,Regulating,00000.220720,D1_44,0.019
   AxIS Version,3.10.3.6,00000.221360,D1_22,0.102
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.221360,D1_32,0.025
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.221440,D1_24,0.058
,,00000.221840,D1_23,0.037
Spike Detector Settings,,00000.222480,D1_13,0.048
   Method,Adaptive Threshold Crossing,00000.222720,D1_34,0.018
   Threshold,6,00000.222960,D1_41,0.018
   Threshold Status,Variable,00000.223760,D1_31,0.019
   Threshold Crossing Only,True,00000.224080,D1_24,0.049
   Pre-Spike Duration,0.84 ms,00000.224160,D1_12,0.046
   Post-Spike Duration,2.16 ms,00000.224480,D1_23,0.081
   Coincident Event Filter,Default (Well),00000.224560,D1_22,0.15
   Coincidence Occurrence Threshold,4 Electrodes,00000.224560,D1_44,0.028
   Coincidence Event Window,80 µs,00000.225040,D1_33,0.028
   Allow Sample Overlap,false,00000.225120,D1_32,0.181
   Spike Count Interval,1 s,00000.225200,D1_43,0.013
,,00000.225280,D1_14,0.027
,,00000.225520,D1_13,0.042
,,00000.225920,D1_41,0.021
,,00000.226080,D1_34,0.029
,,00000.226240,D1_31,0.032
,,00000.226400,D1_24,0.094
,,00000.226800,D1_12,0.027
,,00000.226960,D1_23,0.169
,,00000.227600,D1_22,0.215
,,00000.227760,D1_43,0.028
,,00000.227760,D1_44,0.023
,,00000.228080,D1_11,0.02
,,00000.228160,D1_42,0.029
,,00000.228240,D1_32,0.061
,,00000.228400,D1_14,0.033
,,00000.228720,D1_24,0.17
,,00000.229120,D1_33,0.021
,,00000.229200,D1_31,0.022
,,00000.229280,D1_13,0.171
,,00000.229280,D1_41,0.017
,,00000.229360,D1_34,0.021
,,00000.229760,D1_23,0.041
,,00000.229920,D1_22,0.138
,,00000.230320,D1_12,0.024
,,00000.230320,D1_43,0.035
,,00000.230480,D1_44,0.033
,,00000.230560,D1_42,0.033
,,00000.231040,D1_14,0.032
,,00000.231360,D1_24,0.089
