Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_A2_(I),00000.173280,A2_12,0.023
Description,,00000.209760,A2_12,0.035
Maestro Edge (Maestro-091) Settings,,00000.213760,A2_23,0.036
   Original File Time,04/22/2024 11:27:49,00000.217120,A2_31,0.039
   Sampling Frequency,12.5 kHz,00000.218320,A2_12,0.311
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.221600,A2_12,0.194
   Experiment Start Time,04/22/2024 11:27:17,00000.225120,A2_12,0.021
   Referencing Method,Median,00000.234720,A2_12,0.053
   Analog Mode Setting,Neural Spikes,00000.239120,A2_14,0.032
   Plate Type,CytoView MEA 24,00000.338640,A2_12,0.023
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.341600,A2_31,0.043
   Digital High Pass Filter,200 Hz IIR,00000.350720,A2_12,0.295
   Temperature Set Point,37.0 Degrees C,00000.356000,A2_12,0.213
   Current Temperature,37.1 Degrees C,00000.358400,A2_12,0.025
   Heater Power,On,00000.458560,A2_14,0.025
   Legacy Heating Mode,Off,00000.607280,A2_14,0.024
   Barcode Plate Type,TwentyFourWell,00000.969840,A2_14,0.031
   Plate Serial Number,114-3632,00000.986880,A2_31,0.046
   CO2 Conc. Set Point,5.0 %,00000.989840,A2_31,0.016
   Actual CO2 Conc.,4.9 %,00001.172000,A2_14,0.027
   Gas Mixer Status,Regulating,00001.206080,A2_24,0.021
   AxIS Version,3.10.3.6,00001.338800,A2_44,0.026
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.344880,A2_14,0.043
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.346400,A2_11,0.021
,,00001.346960,A2_44,0.026
Spike Detector Settings,,00001.354960,A2_11,0.021
   Method,Adaptive Threshold Crossing,00001.358240,A2_11,0.03
   Threshold,6,00001.358240,A2_24,0.064
   Threshold Status,Variable,00001.358480,A2_42,0.02
   Threshold Crossing Only,True,00001.358640,A2_44,0.023
   Pre-Spike Duration,0.84 ms,00001.360960,A2_11,0.057
   Post-Spike Duration,2.16 ms,00001.362640,A2_32,0.025
   Coincident Event Filter,Default (Well),00001.363360,A2_13,0.023
   Coincidence Occurrence Threshold,4 Electrodes,00001.363920,A2_31,0.026
   Coincidence Event Window,80 µs,00001.364560,A2_42,0.022
   Allow Sample Overlap,false,00001.365280,A2_11,0.024
   Spike Count Interval,1 s,00001.366080,A2_32,0.02
,,00001.366480,A2_21,0.017
,,00001.368400,A2_11,0.029
,,00001.368480,A2_31,0.038
,,00001.368560,A2_43,0.033
,,00001.368960,A2_13,0.028
,,00001.369120,A2_32,0.022
,,00001.369760,A2_42,0.024
,,00001.370640,A2_24,0.097
,,00001.371280,A2_13,0.03
,,00001.371360,A2_11,0.025
,,00001.371440,A2_12,0.045
,,00001.372080,A2_32,0.029
,,00001.372080,A2_44,0.022
,,00001.373440,A2_14,0.031
,,00001.373920,A2_21,0.025
,,00001.374240,A2_42,0.034
,,00001.374400,A2_11,0.027
,,00001.374480,A2_13,0.038
,,00001.374560,A2_43,0.073
,,00001.375040,A2_12,0.02
,,00001.375200,A2_31,0.059
,,00001.375200,A2_44,0.028
,,00001.376640,A2_11,0.076
,,00001.376800,A2_24,0.068
,,00001.377440,A2_12,0.057
,,00001.377600,A2_42,0.027
,,00001.377840,A2_32,0.023
,,00001.377920,A2_31,0.019
,,00001.377920,A2_43,0.042
,,00001.377920,A2_44,0.035
,,00001.378000,A2_13,0.039
,,00001.379520,A2_11,0.029
,,00001.379840,A2_12,0.026
,,00001.380080,A2_24,0.031
,,00001.380800,A2_14,0.047
,,00001.381360,A2_13,0.034
,,00001.381360,A2_44,0.06
,,00001.381520,A2_43,0.019
,,00001.382000,A2_11,0.101
,,00001.382000,A2_23,0.029
,,00001.382080,A2_31,0.033
,,00001.382080,A2_41,0.013
,,00001.382320,A2_32,0.031
,,00001.382640,A2_21,0.024
,,00001.382880,A2_12,0.283
,,00001.383360,A2_24,0.053
,,00001.383840,A2_13,0.045
,,00001.383840,A2_42,0.018
,,00001.384320,A2_44,0.046
,,00001.384400,A2_31,0.032
,,00001.384880,A2_23,0.03
,,00001.384880,A2_43,0.037
,,00001.385360,A2_12,0.126
,,00001.385440,A2_11,0.056
,,00001.386240,A2_24,0.055
,,00001.386480,A2_41,0.026
,,00001.386640,A2_44,0.118
,,00001.386720,A2_13,0.155
,,00001.386960,A2_14,0.037
,,00001.387280,A2_31,0.048
,,00001.387760,A2_23,0.066
,,00001.387920,A2_43,0.046
,,00001.388000,A2_21,0.027
,,00001.388080,A2_32,0.099
,,00001.388240,A2_11,0.053
,,00001.388560,A2_24,0.121
,,00001.388720,A2_34,0.031
,,00001.389120,A2_12,0.04
,,00001.389200,A2_44,0.048
,,00001.389360,A2_14,0.045
,,00001.389600,A2_42,0.073
,,00001.389840,A2_13,0.047
,,00001.390400,A2_21,0.03
,,00001.390400,A2_23,0.058
,,00001.390640,A2_11,0.059
,,00001.390800,A2_31,0.085
,,00001.390880,A2_24,0.319
,,00001.391040,A2_43,0.043
,,00001.391200,A2_32,0.06
,,00001.391920,A2_34,0.056
,,00001.392160,A2_44,0.104
,,00001.392400,A2_42,0.076
,,00001.392480,A2_41,0.034
,,00001.392560,A2_12,0.152
,,00001.392800,A2_14,0.038
,,00001.392880,A2_21,0.055
,,00001.393200,A2_13,0.12
,,00001.393360,A2_11,0.029
,,00001.393520,A2_24,0.257
,,00001.393680,A2_32,0.044
,,00001.393840,A2_22,0.018
,,00001.394080,A2_23,0.041
,,00001.394160,A2_34,0.165
,,00001.394160,A2_43,0.072
,,00001.394480,A2_44,0.068
,,00001.394880,A2_42,0.175
,,00001.394960,A2_12,0.056
,,00001.395200,A2_31,0.366
,,00001.395200,A2_41,0.054
,,00001.395360,A2_14,0.029
,,00001.395440,A2_13,0.025
,,00001.395680,A2_11,0.045
,,00001.395920,A2_32,0.025
,,00001.396080,A2_21,0.058
,,00001.396240,A2_24,0.093
,,00001.397040,A2_44,0.086
,,00001.397120,A2_23,0.03
,,00001.397520,A2_34,0.037
,,00001.397520,A2_42,0.131
,,00001.397520,A2_43,0.19
,,00001.398000,A2_11,0.063
,,00001.398080,A2_12,0.198
,,00001.398240,A2_31,0.121
,,00001.398320,A2_13,0.035
,,00001.398480,A2_14,0.03
,,00001.398560,A2_21,0.032
,,00001.398960,A2_32,0.03
,,00001.399360,A2_23,0.034
,,00001.399440,A2_44,0.098
,,00001.399600,A2_41,0.029
,,00001.400240,A2_24,0.085
,,00001.400240,A2_34,0.072
,,00001.400400,A2_43,0.137
,,00001.400480,A2_31,0.053
,,00001.400560,A2_11,0.026
,,00001.400560,A2_42,0.078
,,00001.400800,A2_13,0.067
,,00001.400880,A2_21,0.037
,,00001.401120,A2_12,0.068
,,00001.401760,A2_44,0.128
,,00001.402000,A2_23,0.042
,,00001.402480,A2_34,0.047
,,00001.402960,A2_41,0.015
,,00001.402960,A2_43,0.387
,,00001.403040,A2_11,0.049
,,00001.403040,A2_13,0.044
,,00001.403040,A2_32,0.036
,,00001.403120,A2_42,0.064
,,00001.403360,A2_12,0.111
,,00001.403520,A2_21,0.012
,,00001.403680,A2_31,0.045
,,00001.404160,A2_24,0.074
,,00001.404640,A2_14,0.029
,,00001.404720,A2_44,0.094
,,00001.404960,A2_34,0.054
