Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_C4_(I),00002.060160,C4_13,0.074
Description,,00002.065200,C4_21,0.024
Maestro Edge (Maestro-091) Settings,,00002.069600,C4_22,0.025
   Original File Time,04/22/2024 12:03:34,00002.070800,C4_12,0.199
   Sampling Frequency,12.5 kHz,00002.072160,C4_14,0.06
   Voltage Scale,-5.484861781483107E-08 V/sample,00002.073280,C4_21,0.039
   Experiment Start Time,04/22/2024 11:35:39,00002.073600,C4_22,0.04
   Referencing Method,Median,00002.074960,C4_11,0.017
   Analog Mode Setting,Neural Spikes,00002.075360,C4_12,0.178
   Plate Type,CytoView MEA 24,00002.075760,C4_32,0.069
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.075920,C4_21,0.17
   Digital High Pass Filter,200 Hz IIR,00002.078160,C4_12,0.123
   Temperature Set Point,37.0 Degrees C,00002.078400,C4_32,0.024
   Current Temperature,37.0 Degrees C,00002.079360,C4_22,0.036
   Heater Power,On,00002.079440,C4_23,0.044
   Legacy Heating Mode,Off,00002.079680,C4_21,0.04
   Barcode Plate Type,TwentyFourWell,00002.081040,C4_32,0.042
   Plate Serial Number,114-3632,00002.081200,C4_11,0.024
   CO2 Conc. Set Point,5.0 %,00002.081840,C4_12,0.118
   Actual CO2 Conc.,5.0 %,00002.082160,C4_22,0.067
   Gas Mixer Status,Regulating,00002.082560,C4_21,0.186
   AxIS Version,3.10.3.6,00002.083120,C4_14,0.039
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00002.083840,C4_13,0.132
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00002.084560,C4_32,0.032
,,00002.084640,C4_23,0.141
Spike Detector Settings,,00002.084800,C4_22,0.043
   Method,Adaptive Threshold Crossing,00002.084880,C4_12,0.154
   Threshold,6,00002.085440,C4_14,0.083
   Threshold Status,Variable,00002.085760,C4_21,0.031
   Threshold Crossing Only,True,00002.086880,C4_13,0.074
   Pre-Spike Duration,0.84 ms,00002.086880,C4_32,0.081
   Post-Spike Duration,2.16 ms,00002.087040,C4_22,0.212
   Coincident Event Filter,Default (Well),00002.087600,C4_12,0.148
   Coincidence Occurrence Threshold,4 Electrodes,00002.087920,C4_23,0.056
   Coincidence Event Window,80 µs,00002.088080,C4_14,0.037
   Allow Sample Overlap,false,00002.088160,C4_21,0.114
   Spike Count Interval,1 s,00002.088240,C4_33,0.015
,,00002.088800,C4_34,0.028
,,00002.089360,C4_22,0.117
,,00002.089760,C4_32,0.05
,,00002.089840,C4_12,0.063
,,00002.090000,C4_44,0.023
,,00002.090480,C4_13,0.16
,,00002.091120,C4_21,0.055
,,00002.091120,C4_24,0.238
,,00002.091280,C4_23,0.079
,,00002.091600,C4_22,0.198
,,00002.091680,C4_14,0.099
,,00002.092160,C4_12,0.057
,,00002.092240,C4_32,0.143
,,00002.092640,C4_44,0.078
,,00002.093360,C4_21,0.042
,,00002.093440,C4_33,0.022
,,00002.093600,C4_23,0.29
,,00002.093920,C4_22,0.454
,,00002.094080,C4_11,0.024
,,00002.094160,C4_14,0.048
,,00002.094240,C4_13,0.136
,,00002.094240,C4_42,0.088
,,00002.094560,C4_12,0.659
,,00002.095200,C4_24,0.174
,,00002.095280,C4_44,0.041
,,00002.095520,C4_32,0.092
,,00002.096000,C4_21,0.073
,,00002.096160,C4_33,0.022
,,00002.096640,C4_22,0.217
,,00002.096880,C4_12,0.187
,,00002.096880,C4_14,0.051
,,00002.097040,C4_42,0.083
,,00002.097120,C4_23,0.203
,,00002.097440,C4_13,0.429
