Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_A5_(IV),00000.012880,A5_44,0.023
Description,,00000.069120,A5_44,0.026
Maestro Edge (Maestro-091) Settings,,00000.124400,A5_44,0.027
   Original File Time,04/22/2024 13:50:27,00000.175200,A5_44,0.025
   Sampling Frequency,12.5 kHz,00000.226480,A5_44,0.023
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.239440,A5_43,0.068
   Experiment Start Time,04/22/2024 13:41:56,00000.239600,A5_32,0.042
   Referencing Method,Median,00000.244080,A5_43,0.033
   Analog Mode Setting,Neural Spikes,00000.244480,A5_32,0.032
   Plate Type,CytoView MEA 24,00000.247920,A5_31,0.038
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.248400,A5_32,0.046
   Digital High Pass Filter,200 Hz IIR,00000.248480,A5_43,0.012
   Temperature Set Point,37.0 Degrees C,00000.249760,A5_11,0.064
   Current Temperature,37.1 Degrees C,00000.251440,A5_24,0.019
   Heater Power,On,00000.251600,A5_43,0.036
   Legacy Heating Mode,Off,00000.253600,A5_32,0.044
   Barcode Plate Type,TwentyFourWell,00000.254400,A5_11,0.151
   Plate Serial Number,114-3632,00000.255360,A5_21,0.038
   CO2 Conc. Set Point,5.0 %,00000.255760,A5_31,0.04
   Actual CO2 Conc.,5.0 %,00000.255840,A5_32,0.049
   Gas Mixer Status,Regulating,00000.255840,A5_43,0.065
   AxIS Version,3.10.3.6,00000.257520,A5_11,0.08
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.258400,A5_31,0.028
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.258480,A5_34,0.028
,,00000.258640,A5_32,0.04
Spike Detector Settings,,00000.258640,A5_43,0.069
   Method,Adaptive Threshold Crossing,00000.259040,A5_14,0.021
   Threshold,6,00000.260160,A5_11,0.087
   Threshold Status,Variable,00000.260880,A5_43,0.047
   Threshold Crossing Only,True,00000.261040,A5_13,0.022
   Pre-Spike Duration,0.84 ms,00000.261600,A5_34,0.032
   Post-Spike Duration,2.16 ms,00000.261680,A5_32,0.068
   Coincident Event Filter,Default (Well),00000.261840,A5_31,0.031
   Coincidence Occurrence Threshold,4 Electrodes,00000.262960,A5_21,0.027
   Coincidence Event Window,80 µs,00000.263200,A5_11,0.061
   Allow Sample Overlap,false,00000.263200,A5_44,0.032
   Spike Count Interval,1 s,00000.263760,A5_43,0.045
,,00000.264320,A5_34,0.033
,,00000.264560,A5_33,0.027
,,00000.264800,A5_24,0.033
,,00000.265040,A5_32,0.033
,,00000.265600,A5_11,0.073
,,00000.265840,A5_21,0.028
,,00000.265920,A5_13,0.029
,,00000.266000,A5_44,0.061
,,00000.266240,A5_43,0.033
,,00000.266560,A5_31,0.059
,,00000.266720,A5_34,0.027
,,00000.266720,A5_41,0.01
,,00000.267520,A5_24,0.081
,,00000.268240,A5_32,0.039
,,00000.268560,A5_43,0.059
,,00000.268640,A5_11,0.258
,,00000.268640,A5_44,0.038
,,00000.269040,A5_33,0.03
,,00000.269120,A5_21,0.051
,,00000.269600,A5_13,0.024
,,00000.269760,A5_24,0.021
,,00000.269920,A5_31,0.03
,,00000.270000,A5_34,0.041
,,00000.270240,A5_14,0.023
,,00000.270960,A5_43,0.056
,,00000.271040,A5_11,0.212
,,00000.271360,A5_21,0.054
,,00000.271840,A5_44,0.031
,,00000.272080,A5_41,0.014
,,00000.272240,A5_32,0.104
,,00000.272320,A5_13,0.033
,,00000.272400,A5_24,0.02
,,00000.272880,A5_31,0.099
,,00000.273040,A5_34,0.032
,,00000.273280,A5_43,0.085
,,00000.273520,A5_11,0.448
,,00000.273600,A5_21,0.041
