Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D18_POSTsiembre_P1_C2_(IV),00001.595680,C2_14,0.039
Description,,00001.597520,C2_23,0.019
Maestro Edge (Maestro-091) Settings,,00001.601520,C2_12,0.057
   Original File Time,04/23/2024 15:12:08,00001.602160,C2_23,0.02
   Sampling Frequency,12.5 kHz,00001.604240,C2_12,0.043
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.604720,C2_43,0.041
   Experiment Start Time,04/23/2024 14:48:19,00001.606960,C2_12,0.035
   Referencing Method,Median,00001.606960,C2_14,0.035
   Analog Mode Setting,Neural Spikes,00001.607760,C2_32,0.072
   Plate Type,CytoView MEA 24,00001.607920,C2_23,0.032
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.609280,C2_24,0.023
   Digital High Pass Filter,200 Hz IIR,00001.609360,C2_12,0.033
   Temperature Set Point,37.0 Degrees C,00001.609520,C2_31,0.06
   Current Temperature,37.0 Degrees C,00001.609680,C2_22,0.055
   Heater Power,On,00001.609760,C2_43,0.046
   Legacy Heating Mode,Off,00001.610320,C2_32,0.018
   Barcode Plate Type,TwentyFourWell,00001.610320,C2_33,0.021
   Plate Serial Number,114-3632,00001.610400,C2_41,0.01
   CO2 Conc. Set Point,5.0 %,00001.610400,C2_44,0.026
   Actual CO2 Conc.,5.0 %,00001.611840,C2_24,0.05
   Gas Mixer Status,Regulating,00001.612080,C2_43,0.035
   AxIS Version,3.10.3.6,00001.612240,C2_14,0.038
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.612240,C2_22,0.028
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.612400,C2_23,0.11
,,00001.612400,C2_31,0.026
Spike Detector Settings,,00001.612480,C2_12,0.042
   Method,Adaptive Threshold Crossing,00001.612880,C2_32,0.062
   Threshold,6,00001.613200,C2_33,0.035
   Threshold Status,Variable,00001.614560,C2_14,0.12
   Threshold Crossing Only,True,00001.614560,C2_21,0.032
   Pre-Spike Duration,0.84 ms,00001.614560,C2_41,0.013
