Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_B5_(IV),00000.030080,B5_33,0.037
Description,,00000.062800,B5_41,0.016
Maestro Edge (Maestro-091) Settings,,00000.128160,B5_12,0.06
   Original File Time,04/22/2024 14:46:36,00000.130160,B5_14,0.033
   Sampling Frequency,12.5 kHz,00000.130800,B5_13,0.015
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.131120,B5_12,0.026
   Experiment Start Time,04/22/2024 14:39:22,00000.134400,B5_12,0.012
   Referencing Method,Median,00000.135280,B5_14,0.021
   Analog Mode Setting,Neural Spikes,00000.136640,B5_12,0.037
   Plate Type,CytoView MEA 24,00000.136720,B5_21,0.046
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.137280,B5_11,0.025
   Digital High Pass Filter,200 Hz IIR,00000.138160,B5_14,0.022
   Temperature Set Point,37.0 Degrees C,00000.138320,B5_23,0.044
   Current Temperature,37.1 Degrees C,00000.138320,B5_34,0.058
   Heater Power,On,00000.139280,B5_21,0.022
   Legacy Heating Mode,Off,00000.139520,B5_12,0.03
   Barcode Plate Type,TwentyFourWell,00000.139920,B5_11,0.034
   Plate Serial Number,114-3632,00000.140480,B5_22,0.044
   CO2 Conc. Set Point,5.0 %,00000.140560,B5_41,0.018
   Actual CO2 Conc.,5.0 %,00000.140720,B5_13,0.02
   Gas Mixer Status,Regulating,00000.140720,B5_14,0.039
   AxIS Version,3.10.3.6,00000.141200,B5_23,0.071
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.141200,B5_33,0.023
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.142720,B5_34,0.032
,,00000.142800,B5_21,0.05
Spike Detector Settings,,00000.143040,B5_12,0.056
   Method,Adaptive Threshold Crossing,00000.143680,B5_14,0.034
   Threshold,6,00000.144080,B5_22,0.044
   Threshold Status,Variable,00000.144160,B5_11,0.052
   Threshold Crossing Only,True,00000.144400,B5_23,0.094
   Pre-Spike Duration,0.84 ms,00000.145360,B5_34,0.133
   Post-Spike Duration,2.16 ms,00000.145440,B5_13,0.026
   Coincident Event Filter,Default (Well),00000.145520,B5_21,0.054
   Coincidence Occurrence Threshold,4 Electrodes,00000.145920,B5_14,0.049
   Coincidence Event Window,80 µs,00000.145920,B5_33,0.042
   Allow Sample Overlap,false,00000.146080,B5_24,0.03
   Spike Count Interval,1 s,00000.146320,B5_31,0.028
,,00000.146400,B5_12,0.032
,,00000.146560,B5_22,0.059
,,00000.147040,B5_11,0.018
,,00000.147520,B5_44,0.034
,,00000.147920,B5_42,0.134
,,00000.148000,B5_41,0.017
,,00000.148240,B5_23,0.095
,,00000.148240,B5_34,0.165
,,00000.148320,B5_32,0.029
,,00000.148400,B5_21,0.13
,,00000.148640,B5_14,0.136
,,00000.148640,B5_33,0.037
,,00000.149200,B5_22,0.146
,,00000.149520,B5_12,0.016
,,00000.149520,B5_13,0.016
,,00000.149520,B5_24,0.063
,,00000.150080,B5_31,0.108
,,00000.150240,B5_11,0.145
,,00000.150320,B5_44,0.019
,,00000.150560,B5_42,0.021
,,00000.150800,B5_41,0.035
,,00000.151040,B5_34,0.082
,,00000.151120,B5_21,0.737
,,00000.151200,B5_14,0.035
,,00000.151360,B5_23,0.088
,,00000.151680,B5_33,0.053
,,00000.151920,B5_24,0.047
,,00000.152080,B5_12,0.097
,,00000.152720,B5_44,0.031
,,00000.152880,B5_22,0.096
,,00000.152960,B5_31,0.083
,,00000.153120,B5_13,0.036
,,00000.153120,B5_42,0.046
,,00000.153280,B5_11,0.271
,,00000.153920,B5_34,0.269
,,00000.154000,B5_41,0.023
,,00000.154240,B5_24,0.064
,,00000.154400,B5_12,0.043
,,00000.154400,B5_33,0.039
,,00000.154560,B5_23,0.19
,,00000.154640,B5_14,0.073
,,00000.155200,B5_31,0.146
,,00000.155600,B5_22,0.044
,,00000.156320,B5_42,0.084
,,00000.156400,B5_11,0.286
,,00000.156400,B5_13,0.025
,,00000.156480,B5_41,0.017
,,00000.156800,B5_44,0.038
,,00000.156880,B5_33,0.025
,,00000.156960,B5_12,0.046
,,00000.156960,B5_21,0.147
,,00000.157040,B5_14,0.066
,,00000.157360,B5_23,0.087
,,00000.157600,B5_34,0.138
,,00000.157920,B5_22,0.04
,,00000.158000,B5_24,0.049
,,00000.158800,B5_13,0.032
,,00000.158880,B5_42,0.037
,,00000.159040,B5_31,0.026
,,00000.159200,B5_21,0.044
,,00000.160000,B5_41,0.022
,,00000.160240,B5_14,0.108
,,00000.160320,B5_24,0.066
,,00000.160400,B5_11,0.074
,,00000.160480,B5_22,0.022
,,00000.160480,B5_33,0.042
,,00000.160560,B5_12,0.046
,,00000.161040,B5_44,0.028
,,00000.161440,B5_23,0.035
,,00000.162080,B5_34,0.033
,,00000.162400,B5_21,0.03
,,00000.162560,B5_41,0.011
,,00000.162720,B5_13,0.022
,,00000.162800,B5_22,0.026
,,00000.162960,B5_11,0.078
,,00000.163200,B5_31,0.026
,,00000.163280,B5_12,0.047
,,00000.163360,B5_33,0.026
,,00000.163440,B5_14,0.106
,,00000.164080,B5_44,0.042
,,00000.164720,B5_34,0.022
,,00000.164880,B5_24,0.064
,,00000.165040,B5_42,0.082
,,00000.165120,B5_21,0.033
,,00000.165120,B5_22,0.022
,,00000.165360,B5_11,0.053
,,00000.165600,B5_33,0.017
,,00000.165600,B5_41,0.01
,,00000.165760,B5_23,0.03
,,00000.165840,B5_12,0.073
,,00000.166080,B5_13,0.025
,,00000.166240,B5_14,0.051
,,00000.167280,B5_42,0.021
,,00000.167600,B5_34,0.032
,,00000.167920,B5_22,0.025
,,00000.168160,B5_11,0.032
,,00000.168640,B5_12,0.032
,,00000.168640,B5_21,0.029
,,00000.168720,B5_23,0.049
,,00000.169360,B5_14,0.035
,,00000.169360,B5_24,0.022
,,00000.169440,B5_44,0.032
,,00000.170000,B5_34,0.036
,,00000.170560,B5_41,0.025
,,00000.170640,B5_11,0.077
,,00000.170960,B5_12,0.054
,,00000.170960,B5_23,0.072
,,00000.170960,B5_33,0.038
,,00000.171280,B5_22,0.021
,,00000.171840,B5_24,0.058
,,00000.172160,B5_21,0.025
,,00000.172640,B5_14,0.092
,,00000.172640,B5_34,0.07
,,00000.172960,B5_11,0.02
,,00000.173520,B5_22,0.033
,,00000.174000,B5_12,0.035
,,00000.174080,B5_23,0.047
,,00000.174880,B5_14,0.025
,,00000.174880,B5_42,0.115
,,00000.175040,B5_21,0.029
,,00000.175520,B5_24,0.032
,,00000.175760,B5_11,0.041
,,00000.176080,B5_34,0.037
,,00000.176400,B5_23,0.04
,,00000.176880,B5_12,0.073
,,00000.177040,B5_41,0.02
,,00000.177200,B5_13,0.04
,,00000.177600,B5_22,0.032
,,00000.178080,B5_14,0.034
,,00000.178480,B5_11,0.062
,,00000.178640,B5_24,0.058
,,00000.179360,B5_23,0.037
,,00000.179360,B5_41,0.008
,,00000.179440,B5_34,0.021
,,00000.179840,B5_22,0.03
,,00000.179920,B5_12,0.027
,,00000.179920,B5_13,0.027
,,00000.180000,B5_21,0.041
,,00000.180480,B5_14,0.044
,,00000.180880,B5_11,0.056
,,00000.181600,B5_23,0.071
,,00000.181760,B5_34,0.069
,,00000.181760,B5_42,0.098
,,00000.181920,B5_32,0.018
,,00000.182080,B5_24,0.046
,,00000.182640,B5_41,0.018
,,00000.182720,B5_33,0.017
,,00000.182800,B5_21,0.031
,,00000.183200,B5_12,0.06
,,00000.183440,B5_11,0.068
,,00000.183520,B5_22,0.03
,,00000.184320,B5_14,0.019
,,00000.184400,B5_31,0.029
,,00000.184560,B5_23,0.039
,,00000.184560,B5_34,0.05
,,00000.185040,B5_21,0.022
,,00000.185360,B5_41,0.01
,,00000.185440,B5_12,0.017
,,00000.185760,B5_44,0.043
,,00000.186400,B5_22,0.036
,,00000.186560,B5_13,0.021
,,00000.186640,B5_14,0.022
,,00000.187360,B5_21,0.054
,,00000.187440,B5_42,0.084
,,00000.187680,B5_11,0.068
,,00000.187760,B5_23,0.071
,,00000.187760,B5_24,0.034
,,00000.188080,B5_12,0.024
,,00000.188160,B5_44,0.035
,,00000.188720,B5_34,0.031
,,00000.188880,B5_32,0.02
,,00000.189600,B5_22,0.03
,,00000.190080,B5_21,0.098
,,00000.190160,B5_31,0.045
,,00000.190160,B5_42,0.02
,,00000.190480,B5_12,0.023
,,00000.190560,B5_24,0.032
,,00000.190880,B5_23,0.107
,,00000.190960,B5_34,0.069
,,00000.191040,B5_41,0.013
,,00000.191520,B5_14,0.057
,,00000.192480,B5_31,0.055
,,00000.192640,B5_11,0.045
,,00000.192640,B5_13,0.032
,,00000.193040,B5_12,0.057
,,00000.193040,B5_22,0.03
,,00000.193680,B5_33,0.027
,,00000.193680,B5_41,0.024
,,00000.193840,B5_21,0.053
,,00000.194080,B5_42,0.084
,,00000.194160,B5_24,0.027
,,00000.194400,B5_14,0.082
,,00000.194480,B5_23,0.025
,,00000.194640,B5_34,0.029
,,00000.194800,B5_32,0.019
,,00000.195040,B5_11,0.062
,,00000.195520,B5_12,0.03
,,00000.195840,B5_22,0.027
,,00000.196640,B5_31,0.02
,,00000.196720,B5_23,0.068
,,00000.197760,B5_21,0.107
,,00000.198000,B5_12,0.021
,,00000.198160,B5_34,0.055
,,00000.198480,B5_11,0.076
,,00000.198480,B5_14,0.034
,,00000.199040,B5_23,0.065
,,00000.199040,B5_41,0.015
,,00000.199280,B5_31,0.059
,,00000.199600,B5_42,0.069
,,00000.200320,B5_12,0.074
,,00000.200400,B5_34,0.032
,,00000.200480,B5_21,0.027
,,00000.200720,B5_22,0.015
,,00000.201120,B5_13,0.024
,,00000.201440,B5_23,0.031
,,00000.201520,B5_41,0.014
,,00000.201680,B5_14,0.062
,,00000.202000,B5_24,0.051
,,00000.202160,B5_42,0.015
,,00000.203280,B5_34,0.195
,,00000.203520,B5_21,0.034
,,00000.203600,B5_11,0.066
,,00000.203600,B5_22,0.014
,,00000.203760,B5_23,0.071
,,00000.203760,B5_31,0.02
,,00000.204320,B5_14,0.038
,,00000.204800,B5_12,0.032
,,00000.205200,B5_42,0.077
,,00000.205520,B5_32,0.021
,,00000.206000,B5_23,0.028
,,00000.206080,B5_13,0.022
,,00000.206240,B5_34,0.025
,,00000.206720,B5_11,0.049
,,00000.207040,B5_14,0.032
,,00000.207360,B5_22,0.016
,,00000.208240,B5_21,0.023
,,00000.208400,B5_41,0.015
,,00000.208400,B5_42,0.019
,,00000.208560,B5_23,0.061
,,00000.208560,B5_34,0.103
,,00000.209280,B5_11,0.035
,,00000.210160,B5_12,0.045
,,00000.210320,B5_14,0.034
,,00000.210560,B5_13,0.021
,,00000.210640,B5_42,0.033
,,00000.210960,B5_23,0.022
,,00000.211040,B5_41,0.012
,,00000.211200,B5_44,0.026
,,00000.211280,B5_34,0.052
,,00000.211920,B5_11,0.021
,,00000.211920,B5_21,0.046
,,00000.213280,B5_22,0.02
,,00000.213280,B5_42,0.059
,,00000.213440,B5_23,0.045
,,00000.213440,B5_33,0.032
,,00000.213680,B5_34,0.028
,,00000.213920,B5_14,0.029
,,00000.214400,B5_12,0.018
,,00000.215280,B5_21,0.035
,,00000.216000,B5_41,0.011
,,00000.216480,B5_23,0.047
,,00000.216560,B5_34,0.025
,,00000.216560,B5_42,0.021
,,00000.216720,B5_24,0.052
,,00000.217520,B5_21,0.137
,,00000.217600,B5_31,0.048
,,00000.217680,B5_22,0.033
,,00000.218720,B5_23,0.047
,,00000.218800,B5_14,0.03
,,00000.219200,B5_12,0.027
,,00000.219840,B5_34,0.022
,,00000.220000,B5_21,0.04
,,00000.220320,B5_31,0.021
,,00000.221680,B5_12,0.023
,,00000.221920,B5_22,0.047
,,00000.222160,B5_34,0.026
,,00000.222640,B5_14,0.022
,,00000.222880,B5_23,0.033
,,00000.222960,B5_21,0.05
,,00000.223920,B5_12,0.019
,,00000.224720,B5_22,0.017
,,00000.224880,B5_31,0.032
,,00000.225520,B5_34,0.031
,,00000.225840,B5_21,0.046
,,00000.225920,B5_11,0.027
,,00000.226160,B5_12,0.022
,,00000.226480,B5_23,0.031
,,00000.226480,B5_41,0.008
,,00000.227040,B5_14,0.025
,,00000.227760,B5_34,0.028
,,00000.228240,B5_21,0.147
,,00000.228560,B5_12,0.056
,,00000.229040,B5_23,0.019
,,00000.229680,B5_22,0.021
,,00000.229760,B5_31,0.072
,,00000.230080,B5_34,0.027
,,00000.230480,B5_14,0.02
,,00000.231040,B5_12,0.017
,,00000.231440,B5_21,0.058
,,00000.232160,B5_41,0.009
,,00000.232560,B5_31,0.029
,,00000.233280,B5_12,0.041
,,00000.233680,B5_23,0.044
,,00000.233680,B5_34,0.028
,,00000.234480,B5_13,0.027
,,00000.235520,B5_22,0.04
,,00000.237360,B5_21,0.056
,,00000.238640,B5_14,0.021
,,00000.238960,B5_42,0.03
,,00000.239120,B5_31,0.039
,,00000.239600,B5_34,0.019
,,00000.239600,B5_41,0.011
,,00000.240560,B5_21,0.145
,,00000.240880,B5_23,0.021
,,00000.241040,B5_12,0.029
,,00000.241440,B5_31,0.06
,,00000.242160,B5_22,0.023
,,00000.243120,B5_23,0.034
,,00000.243120,B5_34,0.051
,,00000.243840,B5_13,0.021
,,00000.243840,B5_21,0.059
,,00000.243920,B5_12,0.016
,,00000.245040,B5_31,0.036
,,00000.245440,B5_23,0.044
,,00000.245600,B5_34,0.046
,,00000.246960,B5_14,0.025
,,00000.247280,B5_31,0.014
,,00000.247520,B5_12,0.031
,,00000.247600,B5_21,0.011
,,00000.247760,B5_11,0.043
,,00000.249520,B5_23,0.029
,,00000.249920,B5_12,0.02
,,00000.250240,B5_34,0.03
,,00000.250400,B5_21,0.289
,,00000.250480,B5_31,0.083
,,00000.250720,B5_13,0.019
,,00000.251120,B5_22,0.028
,,00000.252720,B5_31,0.018
,,00000.252880,B5_21,0.033
,,00000.253120,B5_13,0.018
,,00000.253200,B5_12,0.024
,,00000.253360,B5_22,0.039
,,00000.254160,B5_14,0.032
,,00000.254320,B5_23,0.042
,,00000.255520,B5_13,0.019
,,00000.255920,B5_21,0.149
,,00000.256000,B5_11,0.05
,,00000.256000,B5_34,0.03
,,00000.256560,B5_12,0.02
,,00000.256560,B5_42,0.128
,,00000.256640,B5_23,0.028
,,00000.256640,B5_32,0.028
,,00000.256800,B5_31,0.045
,,00000.256880,B5_14,0.049
,,00000.257920,B5_13,0.022
,,00000.258320,B5_22,0.032
,,00000.258560,B5_41,0.01
,,00000.258640,B5_11,0.152
,,00000.258880,B5_12,0.036
,,00000.258960,B5_23,0.034
,,00000.259120,B5_14,0.035
,,00000.259360,B5_21,0.115
,,00000.259760,B5_34,0.045
,,00000.260320,B5_31,0.058
,,00000.261120,B5_22,0.028
,,00000.261200,B5_23,0.067
,,00000.261280,B5_11,0.046
,,00000.261360,B5_41,0.027
,,00000.261440,B5_14,0.054
,,00000.262240,B5_34,0.136
,,00000.262560,B5_12,0.028
,,00000.262720,B5_42,0.018
,,00000.263040,B5_31,0.029
,,00000.263120,B5_21,0.078
,,00000.263440,B5_22,0.04
,,00000.263600,B5_11,0.026
,,00000.264000,B5_41,0.011
,,00000.264080,B5_24,0.042
,,00000.264480,B5_14,0.104
,,00000.264560,B5_23,0.09
,,00000.264960,B5_12,0.037
,,00000.265040,B5_34,0.148
,,00000.265040,B5_42,0.113
,,00000.266400,B5_22,0.031
,,00000.266480,B5_41,0.015
,,00000.266560,B5_31,0.112
,,00000.266640,B5_11,0.154
,,00000.267360,B5_14,0.058
,,00000.267360,B5_23,0.062
,,00000.267440,B5_21,0.254
,,00000.267520,B5_34,0.042
,,00000.268480,B5_12,0.017
,,00000.268720,B5_24,0.039
,,00000.269040,B5_11,0.125
,,00000.269200,B5_41,0.013
,,00000.269440,B5_22,0.015
,,00000.270000,B5_34,0.063
,,00000.270400,B5_23,0.032
,,00000.270480,B5_21,0.063
,,00000.270560,B5_14,0.027
,,00000.270800,B5_31,0.035
,,00000.271280,B5_42,0.089
,,00000.271440,B5_12,0.04
,,00000.271760,B5_33,0.035
,,00000.271760,B5_41,0.02
,,00000.272080,B5_22,0.016
,,00000.272400,B5_24,0.038
,,00000.272720,B5_23,0.032
,,00000.272720,B5_34,0.055
,,00000.272800,B5_11,0.064
,,00000.273680,B5_42,0.009
,,00000.273920,B5_21,0.045
,,00000.274080,B5_14,0.097
,,00000.274320,B5_22,0.013
,,00000.274560,B5_12,0.059
,,00000.274720,B5_44,0.036
,,00000.275040,B5_24,0.091
,,00000.275280,B5_23,0.129
,,00000.275280,B5_34,0.185
,,00000.275440,B5_11,0.155
,,00000.275760,B5_31,0.015
,,00000.275920,B5_41,0.014
,,00000.276000,B5_13,0.022
,,00000.276400,B5_14,0.044
,,00000.276880,B5_12,0.017
,,00000.277040,B5_22,0.058
,,00000.277040,B5_44,0.029
,,00000.277600,B5_24,0.043
,,00000.277600,B5_42,0.061
,,00000.277760,B5_23,0.037
,,00000.278000,B5_31,0.053
,,00000.278080,B5_11,0.126
,,00000.278080,B5_21,0.14
,,00000.278480,B5_41,0.024
,,00000.278960,B5_14,0.05
,,00000.278960,B5_34,0.037
,,00000.280320,B5_12,0.028
,,00000.280320,B5_22,0.023
,,00000.280400,B5_13,0.023
,,00000.280400,B5_23,0.049
,,00000.281280,B5_34,0.067
,,00000.281680,B5_11,0.057
,,00000.281760,B5_31,0.022
,,00000.281840,B5_21,0.055
,,00000.282560,B5_41,0.011
,,00000.282640,B5_12,0.033
,,00000.282720,B5_23,0.051
,,00000.282960,B5_22,0.034
,,00000.283440,B5_14,0.09
,,00000.283440,B5_42,0.056
,,00000.284560,B5_34,0.06
,,00000.284640,B5_11,0.032
,,00000.285040,B5_21,0.055
,,00000.285200,B5_31,0.031
,,00000.285680,B5_22,0.028
,,00000.285680,B5_33,0.043
,,00000.286080,B5_42,0.021
,,00000.286160,B5_12,0.028
,,00000.286640,B5_14,0.016
,,00000.286800,B5_23,0.031
,,00000.286800,B5_24,0.071
,,00000.287120,B5_41,0.018
,,00000.287280,B5_11,0.111
,,00000.287280,B5_34,0.027
,,00000.287840,B5_21,0.031
,,00000.287920,B5_22,0.03
,,00000.288000,B5_33,0.028
,,00000.288800,B5_12,0.026
,,00000.289200,B5_23,0.084
,,00000.289360,B5_31,0.026
,,00000.289600,B5_24,0.026
,,00000.289600,B5_42,0.057
,,00000.289840,B5_11,0.067
,,00000.289840,B5_34,0.145
,,00000.290640,B5_33,0.023
,,00000.291200,B5_12,0.054
,,00000.291200,B5_22,0.02
,,00000.291280,B5_14,0.046
,,00000.291360,B5_21,0.177
,,00000.291920,B5_31,0.048
,,00000.292000,B5_23,0.045
,,00000.292240,B5_34,0.018
,,00000.292800,B5_41,0.014
,,00000.293200,B5_11,0.195
,,00000.293520,B5_12,0.013
,,00000.293920,B5_22,0.028
,,00000.294160,B5_31,0.015
,,00000.294160,B5_42,0.015
,,00000.294960,B5_34,0.031
,,00000.295520,B5_23,0.042
,,00000.295920,B5_11,0.105
,,00000.297040,B5_21,0.035
,,00000.297280,B5_12,0.025
,,00000.297600,B5_34,0.03
,,00000.298080,B5_22,0.025
,,00000.298640,B5_11,0.049
,,00000.300400,B5_34,0.011
,,00000.301360,B5_11,0.058
,,00000.301440,B5_21,0.022
,,00000.302080,B5_12,0.016
,,00000.302720,B5_34,0.022
,,00000.302800,B5_23,0.024
,,00000.305360,B5_42,0.019
,,00000.308080,B5_34,0.021
,,00000.309840,B5_22,0.018
,,00000.312480,B5_12,0.021
,,00000.312720,B5_24,0.021
,,00000.386800,B5_33,0.026
,,00000.523200,B5_33,0.034
,,00000.658640,B5_33,0.038
,,00000.708800,B5_31,0.016
,,00000.770960,B5_33,0.033
,,00000.891440,B5_33,0.04
,,00000.997520,B5_33,0.032
,,00001.136800,B5_33,0.039
,,00001.255760,B5_33,0.037
,,00001.336160,B5_42,0.029
,,00001.356960,B5_12,0.024
