Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_D6_(IV),00000.288800,D6_11,0.015
Description,,00000.378560,D6_11,0.016
Maestro Edge (Maestro-091) Settings,,00000.557920,D6_11,0.017
   Original File Time,04/22/2024 15:32:21,00000.649840,D6_11,0.016
   Sampling Frequency,12.5 kHz,00000.738400,D6_12,0.018
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.542240,D6_32,0.014
   Experiment Start Time,04/22/2024 15:00:33,00001.652720,D6_11,0.015
   Referencing Method,Median,00001.830000,D6_11,0.017
   Analog Mode Setting,Neural Spikes,00003.114000,D6_32,0.025
   Plate Type,CytoView MEA 24,00003.332720,D6_32,0.018
   Digital Low Pass Filter,3 kHz Kaiser Window,00003.606080,D6_32,0.02
   Digital High Pass Filter,200 Hz IIR,00003.902880,D6_11,0.016
   Temperature Set Point,37.0 Degrees C,00004.081760,D6_11,0.019
   Current Temperature,37.0 Degrees C,00004.206320,D6_32,0.024
   Heater Power,On,00005.173120,D6_32,0.018
   Legacy Heating Mode,Off,00005.190000,D6_11,0.015
   Barcode Plate Type,TwentyFourWell,00005.480320,D6_32,0.02
   Plate Serial Number,114-3632,00005.890880,D6_32,0.02
   CO2 Conc. Set Point,5.0 %,00006.438960,D6_32,0.021
   Actual CO2 Conc.,5.0 %,00006.480240,D6_11,0.014
   Gas Mixer Status,Regulating,00006.754160,D6_32,0.021
   AxIS Version,3.10.3.6,00007.129520,D6_32,0.016
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00007.488000,D6_14,0.014
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00007.521280,D6_12,0.029
,,00007.522240,D6_14,0.023
Spike Detector Settings,,00007.526480,D6_14,0.02
   Method,Adaptive Threshold Crossing,00007.535280,D6_14,0.018
   Threshold,6,00007.538640,D6_11,0.017
   Threshold Status,Variable,00007.538720,D6_14,0.024
   Threshold Crossing Only,True,00007.546640,D6_43,0.038
   Pre-Spike Duration,0.84 ms,00007.547120,D6_14,0.03
   Post-Spike Duration,2.16 ms,00007.549440,D6_43,0.073
   Coincident Event Filter,Default (Well),00007.551520,D6_14,0.04
   Coincidence Occurrence Threshold,4 Electrodes,00007.551840,D6_43,0.107
   Coincidence Event Window,80 µs,00007.552080,D6_12,0.045
   Allow Sample Overlap,false,00007.554160,D6_43,0.059
   Spike Count Interval,1 s,00007.554800,D6_12,0.021
,,00007.554960,D6_21,0.155
,,00007.555760,D6_14,0.036
,,00007.556320,D6_33,0.036
,,00007.556960,D6_43,0.101
,,00007.557840,D6_21,0.02
,,00007.559520,D6_43,0.036
,,00007.559840,D6_14,0.039
,,00007.560640,D6_12,0.06
,,00007.561920,D6_43,0.035
,,00007.564480,D6_14,0.047
,,00007.564720,D6_43,0.045
,,00007.566960,D6_12,0.029
,,00007.567360,D6_43,0.211
,,00007.568160,D6_11,0.019
,,00007.569120,D6_14,0.023
,,00007.569840,D6_43,0.09
,,00007.571520,D6_14,0.037
,,00007.572000,D6_33,0.032
,,00007.572960,D6_43,0.049
,,00007.574480,D6_12,0.06
,,00007.575200,D6_43,0.036
,,00007.576400,D6_32,0.02
,,00007.576480,D6_14,0.025
,,00007.576720,D6_31,0.041
,,00007.577040,D6_21,0.154
,,00007.577280,D6_12,0.035
,,00007.577840,D6_43,0.065
,,00007.578880,D6_14,0.04
,,00007.579120,D6_23,0.016
,,00007.579280,D6_31,0.059
,,00007.579280,D6_32,0.052
,,00007.579360,D6_24,0.036
,,00007.580400,D6_12,0.027
,,00007.580400,D6_21,0.012
,,00007.580960,D6_43,0.068
,,00007.581120,D6_14,0.031
,,00007.582000,D6_32,0.094
,,00007.582880,D6_31,0.028
,,00007.583120,D6_21,0.015
,,00007.583200,D6_33,0.031
,,00007.583360,D6_23,0.021
,,00007.583520,D6_14,0.028
,,00007.583840,D6_12,0.065
,,00007.584560,D6_32,0.039
,,00007.585200,D6_24,0.063
,,00007.585680,D6_31,0.057
,,00007.586560,D6_22,0.018
,,00007.586800,D6_14,0.041
,,00007.586800,D6_32,0.05
,,00007.586880,D6_12,0.23
,,00007.587360,D6_11,0.024
,,00007.587360,D6_43,0.056
,,00007.588000,D6_24,0.031
,,00007.588400,D6_44,0.028
,,00007.589200,D6_14,0.037
,,00007.589600,D6_22,0.027
,,00007.589600,D6_31,0.027
