Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_C6_(IV),00000.222000,C6_42,0.026
Description,,00000.233040,C6_42,0.029
Maestro Edge (Maestro-091) Settings,,00000.235600,C6_31,0.044
   Original File Time,04/22/2024 15:18:52,00000.237840,C6_31,0.035
   Sampling Frequency,12.5 kHz,00000.238640,C6_42,0.046
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.240080,C6_31,0.037
   Experiment Start Time,04/22/2024 15:00:33,00000.242160,C6_42,0.02
   Referencing Method,Median,00000.243280,C6_33,0.019
   Analog Mode Setting,Neural Spikes,00000.243360,C6_31,0.027
   Plate Type,CytoView MEA 24,00000.244160,C6_41,0.012
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.245280,C6_22,0.136
   Digital High Pass Filter,200 Hz IIR,00000.246560,C6_11,0.022
   Temperature Set Point,37.0 Degrees C,00000.246560,C6_14,0.038
   Current Temperature,37.1 Degrees C,00000.246560,C6_31,0.062
   Heater Power,On,00000.247040,C6_33,0.022
   Legacy Heating Mode,Off,00000.247520,C6_22,0.098
   Barcode Plate Type,TwentyFourWell,00000.248800,C6_12,0.034
   Plate Serial Number,114-3632,00000.248960,C6_14,0.04
   CO2 Conc. Set Point,5.0 %,00000.249600,C6_13,0.013
   Actual CO2 Conc.,5.0 %,00000.250240,C6_22,0.025
   Gas Mixer Status,Regulating,00000.250400,C6_31,0.051
   AxIS Version,3.10.3.6,00000.250480,C6_42,0.046
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.251200,C6_12,0.29
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.252720,C6_33,0.177
,,00000.253600,C6_11,0.03
Spike Detector Settings,,00000.253600,C6_23,0.071
   Method,Adaptive Threshold Crossing,00000.254160,C6_42,0.039
   Threshold,6,00000.254720,C6_31,0.075
   Threshold Status,Variable,00000.255040,C6_13,0.019
   Threshold Crossing Only,True,00000.255040,C6_22,0.022
   Pre-Spike Duration,0.84 ms,00000.255120,C6_21,0.034
   Post-Spike Duration,2.16 ms,00000.255280,C6_12,0.034
   Coincident Event Filter,Default (Well),00000.255440,C6_24,0.027
   Coincidence Occurrence Threshold,4 Electrodes,00000.255920,C6_14,0.028
   Coincidence Event Window,80 µs,00000.256080,C6_11,0.034
   Allow Sample Overlap,false,00000.257040,C6_33,0.049
   Spike Count Interval,1 s,00000.257520,C6_22,0.072
,,00000.257760,C6_42,0.048
,,00000.257840,C6_12,0.252
,,00000.258240,C6_31,0.034
,,00000.258400,C6_14,0.024
,,00000.259040,C6_21,0.029
,,00000.259120,C6_23,0.065
,,00000.259600,C6_11,0.037
,,00000.260080,C6_22,0.017
,,00000.260080,C6_34,0.029
,,00000.260400,C6_12,0.273
,,00000.260480,C6_13,0.018
,,00000.260720,C6_24,0.031
,,00000.260720,C6_31,0.06
,,00000.260800,C6_14,0.024
,,00000.261040,C6_33,0.1
,,00000.261120,C6_42,0.079
,,00000.262000,C6_11,0.04
