Investigator,,Time (s),Electrode,Amplitude (mV)
,,00007.971760,C5_11,0.156
,,00007.971840,C5_24,0.024
,,00007.972080,C5_33,0.045
,,00007.972400,C5_13,0.039
,,00007.972880,C5_32,0.014
,,00007.972880,C5_44,0.035
,,00007.973120,C5_22,0.019
,,00007.973200,C5_43,0.024
,,00007.974960,C5_13,0.033
,,00007.975600,C5_24,0.047
,,00007.975680,C5_11,0.167
,,00007.975840,C5_33,0.021
,,00007.976320,C5_44,0.137
,,00007.977600,C5_22,0.01
,,00007.977680,C5_13,0.044
,,00007.978000,C5_11,0.208
,,00007.978560,C5_24,0.045
,,00007.978800,C5_44,0.018
,,00007.978880,C5_33,0.027
,,00007.981120,C5_24,0.061
,,00007.981200,C5_22,0.013
,,00007.981760,C5_32,0.016
,,00007.981920,C5_13,0.039
,,00007.982640,C5_11,0.064
,,00007.982720,C5_44,0.019
,,00007.983920,C5_24,0.101
,,00007.984320,C5_22,0.099
,,00007.985040,C5_23,0.026
,,00007.985440,C5_11,0.018
,,00007.985760,C5_44,0.035
,,00007.986400,C5_24,0.099
,,00007.989120,C5_24,0.048
,,00007.989120,C5_44,0.083
,,00007.989840,C5_33,0.12
,,00007.990320,C5_13,0.05
,,00007.991280,C5_23,0.039
,,00007.991920,C5_24,0.074
,,00007.992320,C5_44,0.011
,,00007.992560,C5_33,0.024
,,00007.993920,C5_13,0.023
,,00007.994560,C5_24,0.022
,,00007.996880,C5_24,0.017
,,00008.733200,C5_11,0.059
,,00008.800960,C5_11,0.059
,,00008.877360,C5_11,0.058
,,00008.928880,C5_11,0.051
,,00008.977280,C5_11,0.044
,,00009.024720,C5_11,0.05
,,00009.038560,C5_12,0.048
,,00009.104640,C5_11,0.051
,,00009.188880,C5_11,0.05
,,00009.230320,C5_11,0.048
,,00009.294320,C5_11,0.051
,,00009.382640,C5_11,0.058
,,00009.491680,C5_11,0.049
,,00009.597440,C5_11,0.05
,,00009.760080,C5_11,0.054
,,00009.896720,C5_11,0.055
,,00011.677840,C5_33,0.045
,,00011.677840,C5_43,0.043
,,00011.677920,C5_23,0.034
,,00012.813520,C5_12,0.048
,,00012.984400,C5_41,0.015
,,00012.987600,C5_41,0.011
,,00017.206800,C5_12,0.045
,,00017.226080,C5_12,0.05
,,00017.835840,C5_33,0.052
,,00017.837120,C5_41,0.023
,,00017.839840,C5_31,0.02
,,00017.842960,C5_33,0.053
,,00017.845280,C5_31,0.022
,,00017.845360,C5_44,0.021
,,00017.847520,C5_11,0.172
,,00017.847520,C5_33,0.045
,,00017.848240,C5_31,0.021
,,00017.848320,C5_41,0.016
,,00017.848320,C5_42,0.022
,,00017.848640,C5_12,0.038
,,00017.848720,C5_21,0.016
,,00017.849600,C5_32,0.049
,,00017.850320,C5_22,0.455
,,00017.850480,C5_31,0.032
,,00017.850480,C5_44,0.016
,,00017.850800,C5_13,0.027
,,00017.850800,C5_42,0.033
,,00017.850960,C5_33,0.043
,,00017.851360,C5_12,0.101
,,00017.851360,C5_41,0.014
,,00017.851920,C5_32,0.084
,,00017.852240,C5_43,0.062
,,00017.852480,C5_11,0.566
,,00017.852800,C5_22,0.133
,,00017.853040,C5_13,0.076
,,00017.853120,C5_34,0.034
,,00017.853520,C5_44,0.032
,,00017.853600,C5_42,0.037
,,00017.853680,C5_31,0.027
,,00017.853760,C5_33,0.354
,,00017.854160,C5_24,0.023
,,00017.854240,C5_12,0.212
,,00017.854800,C5_43,0.096
,,00017.854880,C5_32,0.041
,,00017.855040,C5_22,0.305
,,00017.855600,C5_13,0.072
,,00017.855680,C5_34,0.037
,,00017.855760,C5_41,0.011
,,00017.855920,C5_11,0.126
,,00017.856160,C5_21,0.019
,,00017.856160,C5_31,0.027
,,00017.856160,C5_33,0.276
,,00017.856240,C5_44,0.194
,,00017.856480,C5_42,0.027
,,00017.856880,C5_12,0.109
,,00017.856960,C5_14,0.026
,,00017.857040,C5_43,0.034
,,00017.857280,C5_24,0.163
,,00017.857600,C5_32,0.024
,,00017.857760,C5_22,0.105
,,00017.858000,C5_23,0.036
,,00017.858160,C5_13,0.08
,,00017.858640,C5_11,0.468
,,00017.858640,C5_41,0.009
,,00017.859200,C5_33,0.078
,,00017.859280,C5_12,0.077
,,00017.859280,C5_14,0.045
,,00017.859360,C5_44,0.07
,,00017.859680,C5_43,0.072
,,00017.859920,C5_24,0.233
,,00017.860160,C5_34,0.042
,,00017.860240,C5_32,0.028
,,00017.860480,C5_13,0.146
,,00017.860480,C5_31,0.019
,,00017.860640,C5_22,0.082
,,00017.861120,C5_23,0.05
,,00017.861280,C5_11,0.086
,,00017.861600,C5_14,0.037
,,00017.862080,C5_33,0.105
,,00017.862320,C5_43,0.032
,,00017.862640,C5_42,0.024
,,00017.862720,C5_34,0.034
,,00017.862800,C5_13,0.067
,,00017.862880,C5_32,0.024
,,00017.863040,C5_24,0.081
,,00017.863120,C5_44,0.043
,,00017.863360,C5_12,0.052
,,00017.863920,C5_11,0.055
,,00017.864000,C5_23,0.025
,,00017.864880,C5_22,0.034
,,00017.864960,C5_43,0.021
,,00017.865120,C5_14,0.019
,,00017.865440,C5_44,0.032
,,00017.865520,C5_13,0.058
,,00017.865600,C5_24,0.119
,,00017.865680,C5_12,0.022
,,00017.866800,C5_34,0.025
,,00017.867200,C5_33,0.041
,,00017.867360,C5_11,0.058
,,00017.867360,C5_23,0.019
,,00017.867440,C5_42,0.023
,,00017.868240,C5_13,0.045
,,00017.868480,C5_12,0.023
,,00017.868560,C5_44,0.027
,,00017.869520,C5_24,0.034
,,00017.870160,C5_33,0.018
,,00017.870240,C5_11,0.035
,,00017.870240,C5_34,0.026
,,00017.870800,C5_44,0.014
,,00017.871200,C5_13,0.048
,,00017.871600,C5_22,0.033
,,00017.872560,C5_32,0.019
,,00017.872640,C5_11,0.024
,,00017.872720,C5_12,0.026
,,00017.873520,C5_24,0.023
,,00017.873920,C5_22,0.049
,,00017.874000,C5_13,0.044
,,00017.874320,C5_33,0.03
,,00017.874320,C5_44,0.023
,,00017.874960,C5_11,0.048
,,00017.875120,C5_12,0.024
,,00017.875120,C5_34,0.016
,,00017.875680,C5_32,0.021
,,00017.876320,C5_24,0.025
,,00017.876320,C5_42,0.015
,,00017.876880,C5_13,0.034
,,00017.877120,C5_22,0.026
,,00017.878160,C5_11,0.036
,,00017.878800,C5_44,0.021
,,00017.879360,C5_12,0.048
,,00017.879440,C5_42,0.015
,,00017.879520,C5_13,0.048
,,00017.879600,C5_24,0.048
,,00017.880720,C5_22,0.028
,,00017.881040,C5_11,0.058
,,00017.882160,C5_44,0.034
,,00017.882800,C5_13,0.044
,,00017.882960,C5_24,0.025
,,00017.884000,C5_22,0.043
,,00017.884160,C5_11,0.026
,,00017.884400,C5_44,0.015
,,00017.884480,C5_43,0.015
,,00017.884880,C5_34,0.018
,,00017.885360,C5_13,0.026
,,00017.886000,C5_33,0.036
,,00017.886080,C5_24,0.035
,,00017.886320,C5_22,0.058
,,00017.886640,C5_11,0.025
,,00017.887360,C5_43,0.019
,,00017.887520,C5_12,0.019
,,00017.888160,C5_13,0.022
,,00017.888240,C5_33,0.022
,,00017.888480,C5_44,0.019
,,00017.888800,C5_32,0.031
,,00017.888960,C5_24,0.044
,,00017.889040,C5_11,0.021
,,00017.889280,C5_22,0.061
,,00017.891200,C5_13,0.032
,,00017.891280,C5_32,0.026
,,00017.891280,C5_43,0.033
,,00017.891440,C5_24,0.033
,,00017.891680,C5_12,0.023
,,00017.892240,C5_22,0.021
,,00017.892400,C5_34,0.014
,,00017.892560,C5_11,0.032
,,00017.894240,C5_44,0.025
,,00017.894480,C5_13,0.054
,,00017.895120,C5_11,0.036
,,00017.895120,C5_22,0.088
,,00017.895120,C5_43,0.023
,,00017.895520,C5_24,0.033
,,00017.896160,C5_41,0.011
,,00017.896800,C5_12,0.059
,,00017.896800,C5_44,0.025
,,00017.896960,C5_33,0.03
,,00017.897040,C5_32,0.03
,,00017.897280,C5_13,0.04
,,00017.897840,C5_42,0.02
,,00017.898240,C5_11,0.023
,,00017.898240,C5_22,0.03
,,00017.898800,C5_24,0.025
,,00017.899040,C5_12,0.037
,,00017.899200,C5_43,0.03
,,00017.900560,C5_32,0.015
,,00017.900640,C5_33,0.036
,,00017.900720,C5_11,0.049
,,00017.901120,C5_44,0.075
,,00017.901360,C5_12,0.016
,,00017.901440,C5_22,0.019
,,00017.902240,C5_13,0.037
,,00017.902240,C5_24,0.037
,,00017.902880,C5_43,0.024
,,00017.903200,C5_11,0.134
,,00017.903360,C5_32,0.031
,,00017.903360,C5_33,0.115
,,00017.904080,C5_22,0.106
,,00017.904240,C5_12,0.075
,,00017.904400,C5_42,0.023
,,00017.904640,C5_44,0.019
,,00017.904720,C5_34,0.032
,,00017.904960,C5_13,0.052
,,00017.905760,C5_24,0.048
,,00017.906080,C5_33,0.028
,,00017.906320,C5_22,0.154
,,00017.906480,C5_11,0.029
,,00017.906480,C5_12,0.041
,,00017.906640,C5_32,0.019
,,00017.906720,C5_42,0.026
,,00017.906800,C5_43,0.029
,,00017.906880,C5_41,0.012
,,00017.907440,C5_13,0.043
,,00017.907600,C5_44,0.027
,,00017.908480,C5_24,0.048
,,00017.908800,C5_22,0.04
,,00017.908960,C5_11,0.017
,,00017.909280,C5_33,0.021
,,00017.909600,C5_43,0.029
,,00017.909920,C5_34,0.022
,,00017.909920,C5_44,0.035
,,00017.910240,C5_14,0.015
,,00017.911120,C5_13,0.021
,,00017.911120,C5_32,0.026
,,00017.911200,C5_12,0.039
,,00017.911200,C5_24,0.025
