Investigator,,Time (s),Electrode,Amplitude (mV)
,,00007.550160,D1_13,0.064
,,00007.550560,D1_24,0.133
,,00007.551520,D1_22,0.11
,,00007.551920,D1_12,0.035
,,00007.552400,D1_14,0.026
,,00007.552560,D1_23,0.102
,,00007.552640,D1_13,0.035
,,00007.553040,D1_24,0.033
,,00007.554080,D1_41,0.013
,,00007.554320,D1_22,0.175
,,00007.554400,D1_12,0.033
,,00007.555120,D1_13,0.102
,,00007.555440,D1_14,0.017
,,00007.555760,D1_24,0.153
,,00007.555920,D1_23,0.086
,,00007.556320,D1_41,0.012
,,00007.556560,D1_43,0.027
,,00007.556640,D1_32,0.025
,,00007.556880,D1_11,0.024
,,00007.557840,D1_13,0.068
,,00007.558160,D1_14,0.055
,,00007.558240,D1_12,0.013
,,00007.558480,D1_22,0.057
,,00007.558560,D1_24,0.11
,,00007.558720,D1_31,0.029
,,00007.558800,D1_23,0.085
,,00007.558800,D1_41,0.015
,,00007.558800,D1_43,0.032
,,00007.559040,D1_34,0.028
,,00007.559520,D1_44,0.008
,,00007.559680,D1_33,0.024
,,00007.559920,D1_11,0.02
,,00007.560240,D1_32,0.073
,,00007.560480,D1_14,0.021
,,00007.561040,D1_41,0.022
,,00007.561120,D1_13,0.189
,,00007.561200,D1_23,0.066
,,00007.561280,D1_22,0.133
,,00007.561520,D1_31,0.022
,,00007.562160,D1_33,0.019
,,00007.562160,D1_43,0.026
,,00007.562240,D1_24,0.109
,,00007.562320,D1_44,0.018
,,00007.562960,D1_12,0.021
,,00007.562960,D1_14,0.031
,,00007.563360,D1_32,0.056
,,00007.563360,D1_41,0.039
,,00007.563360,D1_42,0.031
,,00007.563600,D1_23,0.084
,,00007.564080,D1_22,0.073
,,00007.564240,D1_13,0.097
,,00007.564480,D1_34,0.028
,,00007.564800,D1_33,0.025
,,00007.564800,D1_43,0.042
,,00007.565600,D1_14,0.032
,,00007.565760,D1_24,0.036
,,00007.565760,D1_31,0.021
,,00007.565840,D1_23,0.039
,,00007.566000,D1_41,0.018
,,00007.566080,D1_32,0.03
,,00007.566080,D1_44,0.049
,,00007.566640,D1_22,0.097
,,00007.567120,D1_34,0.019
,,00007.567280,D1_42,0.032
,,00007.567920,D1_14,0.035
,,00007.568080,D1_43,0.022
,,00007.568160,D1_13,0.023
,,00007.568240,D1_23,0.041
,,00007.568240,D1_33,0.016
,,00007.568320,D1_31,0.027
,,00007.568480,D1_24,0.033
,,00007.568800,D1_44,0.022
,,00007.568880,D1_22,0.073
,,00007.569040,D1_32,0.037
,,00007.569680,D1_34,0.022
,,00007.570480,D1_23,0.024
,,00007.570720,D1_33,0.018
,,00007.570800,D1_13,0.028
,,00007.570880,D1_14,0.023
,,00007.571040,D1_24,0.023
,,00007.571120,D1_22,0.053
,,00007.571120,D1_31,0.024
,,00007.571520,D1_43,0.014
,,00007.571600,D1_32,0.039
,,00007.572560,D1_34,0.018
,,00007.573600,D1_31,0.021
,,00007.573760,D1_22,0.042
,,00007.574080,D1_43,0.013
,,00007.574160,D1_13,0.025
,,00007.574800,D1_23,0.024
,,00007.575360,D1_14,0.022
,,00007.575600,D1_24,0.02
,,00007.576480,D1_12,0.014
,,00007.576480,D1_22,0.05
,,00007.576640,D1_13,0.035
,,00007.577040,D1_31,0.014
,,00007.577120,D1_23,0.018
,,00007.577120,D1_34,0.016
,,00007.578000,D1_14,0.02
,,00007.578880,D1_22,0.048
,,00007.579440,D1_31,0.022
,,00007.579600,D1_13,0.021
,,00007.580400,D1_43,0.018
,,00007.580880,D1_14,0.022
,,00007.581200,D1_22,0.044
,,00007.581600,D1_23,0.028
,,00007.581920,D1_13,0.049
,,00007.582000,D1_34,0.028
,,00007.582240,D1_31,0.016
,,00007.583440,D1_22,0.033
,,00007.585120,D1_31,0.03
,,00007.585120,D1_44,0.016
,,00007.585200,D1_24,0.023
,,00007.586080,D1_13,0.039
,,00007.586080,D1_22,0.016
,,00007.587200,D1_23,0.034
,,00007.587360,D1_14,0.025
,,00007.587360,D1_31,0.017
,,00007.588080,D1_24,0.039
,,00007.588480,D1_22,0.017
,,00007.588960,D1_13,0.106
,,00007.589600,D1_23,0.031
,,00007.590080,D1_14,0.026
,,00007.590320,D1_24,0.06
,,00007.590720,D1_22,0.069
,,00007.591360,D1_43,0.015
,,00007.592160,D1_13,0.021
,,00007.592560,D1_14,0.025
,,00007.592560,D1_31,0.015
,,00007.592640,D1_24,0.055
,,00007.593680,D1_22,0.022
,,00007.594320,D1_23,0.048
,,00007.594400,D1_13,0.035
,,00007.595040,D1_14,0.023
,,00007.596160,D1_24,0.107
,,00007.596640,D1_13,0.031
,,00007.596800,D1_22,0.021
,,00007.596960,D1_23,0.021
,,00007.597280,D1_14,0.021
,,00007.597280,D1_31,0.018
,,00007.598880,D1_24,0.016
,,00007.599200,D1_22,0.039
,,00007.599360,D1_13,0.173
,,00007.599840,D1_14,0.029
,,00007.600000,D1_32,0.029
,,00007.600080,D1_23,0.042
,,00007.600240,D1_34,0.015
,,00007.600560,D1_31,0.022
,,00007.601840,D1_22,0.025
,,00007.602240,D1_14,0.019
,,00007.602240,D1_24,0.127
,,00007.602400,D1_13,0.02
,,00007.603280,D1_23,0.045
,,00007.603520,D1_32,0.045
,,00007.603760,D1_33,0.019
,,00007.604720,D1_22,0.059
,,00007.604880,D1_13,0.042
,,00007.605120,D1_24,0.024
,,00007.606080,D1_23,0.082
,,00007.606160,D1_14,0.021
,,00007.606320,D1_31,0.016
,,00007.607120,D1_22,0.031
,,00007.607280,D1_41,0.011
,,00007.607440,D1_13,0.096
,,00007.607920,D1_24,0.151
,,00007.608400,D1_14,0.019
,,00007.608720,D1_23,0.043
,,00007.608720,D1_33,0.016
,,00007.609680,D1_22,0.025
,,00007.610160,D1_13,0.027
,,00007.610160,D1_41,0.012
,,00007.610480,D1_24,0.02
,,00007.610800,D1_34,0.014
,,00007.611200,D1_44,0.016
,,00007.611360,D1_14,0.028
,,00007.612080,D1_22,0.04
,,00007.612400,D1_32,0.027
,,00007.612560,D1_41,0.021
,,00007.612720,D1_23,0.041
,,00007.612800,D1_31,0.035
,,00007.613200,D1_13,0.02
,,00007.614000,D1_44,0.013
,,00007.614240,D1_24,0.152
,,00007.615040,D1_41,0.009
,,00007.615360,D1_23,0.051
,,00007.615360,D1_34,0.029
,,00007.615680,D1_12,0.018
,,00007.615760,D1_22,0.036
,,00007.615840,D1_32,0.022
,,00007.616000,D1_13,0.036
,,00007.616560,D1_24,0.036
,,00007.617600,D1_14,0.019
,,00007.617600,D1_23,0.027
,,00007.618560,D1_22,0.034
,,00007.618720,D1_13,0.042
,,00007.619120,D1_24,0.021
,,00007.619280,D1_12,0.015
,,00007.620720,D1_31,0.013
,,00007.620800,D1_22,0.023
,,00007.621280,D1_13,0.015
,,00007.621360,D1_23,0.021
,,00007.621360,D1_34,0.015
,,00007.621520,D1_24,0.171
,,00007.621920,D1_33,0.017
,,00007.622320,D1_32,0.021
,,00007.623280,D1_22,0.042
,,00007.623440,D1_11,0.011
,,00007.623520,D1_13,0.071
,,00007.624000,D1_23,0.079
,,00007.624160,D1_24,0.023
,,00007.625920,D1_22,0.028
,,00007.626320,D1_23,0.02
,,00007.627280,D1_13,0.031
,,00007.628080,D1_14,0.025
,,00007.628320,D1_43,0.016
,,00007.629200,D1_22,0.021
,,00007.630400,D1_23,0.051
,,00007.631280,D1_14,0.018
,,00007.631600,D1_24,0.178
,,00007.632960,D1_22,0.041
,,00007.633200,D1_13,0.031
,,00007.633840,D1_31,0.016
,,00007.633920,D1_14,0.021
,,00007.633920,D1_24,0.027
,,00007.634560,D1_23,0.025
,,00007.636560,D1_24,0.027
,,00007.636720,D1_22,0.031
,,00007.637280,D1_44,0.018
,,00007.637600,D1_23,0.026
,,00007.637840,D1_41,0.013
,,00007.638240,D1_13,0.019
,,00007.639040,D1_43,0.015
,,00007.639600,D1_32,0.025
,,00007.640240,D1_23,0.045
,,00007.640480,D1_22,0.022
,,00007.641920,D1_14,0.014
,,00007.642560,D1_23,0.023
,,00007.642960,D1_32,0.025
,,00007.643200,D1_13,0.027
,,00007.643680,D1_22,0.041
,,00007.644160,D1_43,0.015
,,00007.644640,D1_14,0.012
,,00007.644800,D1_24,0.188
,,00007.645040,D1_23,0.071
,,00007.645920,D1_34,0.019
,,00007.647120,D1_22,0.043
,,00007.647200,D1_14,0.02
,,00007.647200,D1_24,0.024
,,00007.647200,D1_44,0.019
,,00007.647360,D1_33,0.019
,,00007.647920,D1_13,0.02
,,00007.648000,D1_32,0.015
,,00007.648080,D1_23,0.083
,,00007.648320,D1_43,0.018
,,00007.649360,D1_22,0.064
,,00007.649520,D1_14,0.02
,,00007.649920,D1_44,0.02
,,00007.650320,D1_24,0.01
,,00007.650400,D1_32,0.02
,,00007.650960,D1_13,0.198
,,00007.650960,D1_23,0.013
,,00007.651840,D1_22,0.042
,,00007.652560,D1_24,0.028
,,00007.652800,D1_34,0.027
,,00007.653600,D1_14,0.018
,,00007.653600,D1_23,0.017
,,00007.653680,D1_13,0.025
,,00007.653840,D1_31,0.013
,,00007.653840,D1_44,0.016
,,00007.654000,D1_32,0.027
,,00007.654560,D1_22,0.052
,,00007.654720,D1_43,0.014
,,00007.654880,D1_24,0.182
,,00007.655760,D1_34,0.018
,,00007.656240,D1_23,0.045
,,00007.656480,D1_32,0.031
,,00007.657040,D1_13,0.033
,,00007.657200,D1_14,0.021
,,00007.657280,D1_24,0.014
,,00007.657280,D1_44,0.018
,,00007.657440,D1_22,0.03
,,00007.658480,D1_23,0.031
,,00007.659440,D1_14,0.023
,,00007.659760,D1_13,0.055
,,00007.660160,D1_32,0.023
,,00007.660560,D1_44,0.018
,,00007.660960,D1_22,0.047
,,00007.661200,D1_24,0.138
,,00007.661520,D1_23,0.026
,,00007.661840,D1_14,0.023
,,00007.662880,D1_13,0.037
,,00007.663120,D1_44,0.017
,,00007.663200,D1_22,0.022
,,00007.663520,D1_24,0.015
,,00007.664080,D1_32,0.027
,,00007.664240,D1_23,0.039
,,00007.665440,D1_22,0.044
,,00007.666080,D1_34,0.039
,,00007.667360,D1_14,0.017
,,00007.667760,D1_22,0.031
,,00007.667840,D1_23,0.019
,,00007.669120,D1_13,0.125
,,00007.670240,D1_23,0.031
,,00007.670400,D1_22,0.033
,,00007.671200,D1_24,0.019
,,00007.671600,D1_14,0.017
,,00007.672160,D1_13,0.023
,,00007.672720,D1_23,0.018
,,00007.673120,D1_22,0.028
,,00007.675280,D1_23,0.019
,,00007.676160,D1_13,0.018
,,00007.678240,D1_22,0.031
,,00007.679680,D1_13,0.029
,,00007.682240,D1_13,0.02
,,00007.685440,D1_23,0.03
,,00007.685600,D1_22,0.021
,,00007.686080,D1_34,0.032
,,00007.688000,D1_22,0.03
,,00007.688400,D1_23,0.015
,,00007.689520,D1_14,0.015
,,00007.695520,D1_14,0.018
,,00007.696640,D1_23,0.075
,,00007.699120,D1_23,0.014
,,00007.700320,D1_13,0.05
,,00007.701040,D1_22,0.021
,,00007.703200,D1_13,0.021
,,00007.703360,D1_22,0.023
,,00007.705920,D1_22,0.013
,,00007.708560,D1_24,0.062
,,00007.709520,D1_22,0.015
,,00007.711120,D1_43,0.018
,,00007.711280,D1_24,0.009
,,00007.712320,D1_22,0.042
,,00007.716000,D1_24,0.055
,,00007.716160,D1_22,0.019
,,00007.716160,D1_34,0.029
,,00007.716720,D1_12,0.021
,,00007.719120,D1_24,0.015
,,00007.720320,D1_22,0.031
,,00007.720800,D1_23,0.032
,,00007.722400,D1_34,0.021
,,00007.722960,D1_22,0.025
,,00007.723520,D1_32,0.151
,,00007.723680,D1_13,0.032
,,00007.723760,D1_24,0.051
,,00007.724080,D1_23,0.128
,,00007.725600,D1_22,0.047
,,00007.726160,D1_32,0.026
,,00007.726320,D1_12,0.017
,,00007.726720,D1_24,0.018
,,00007.726800,D1_13,0.013
,,00007.727120,D1_23,0.015
,,00007.728000,D1_22,0.046
,,00007.728480,D1_14,0.019
,,00007.728720,D1_44,0.028
,,00007.729920,D1_13,0.019
,,00007.730080,D1_23,0.02
,,00007.730560,D1_24,0.021
,,00007.731120,D1_32,0.041
,,00007.731280,D1_22,0.045
,,00007.732080,D1_44,0.013
,,00007.732560,D1_33,0.014
,,00007.733200,D1_24,0.016
,,00007.733600,D1_32,0.021
,,00007.734720,D1_23,0.126
,,00007.734960,D1_14,0.021
,,00007.735040,D1_22,0.079
,,00007.735520,D1_13,0.019
,,00007.736480,D1_32,0.027
,,00007.736960,D1_24,0.016
,,00007.737680,D1_23,0.025
,,00007.739360,D1_34,0.021
,,00007.739600,D1_22,0.051
,,00007.739920,D1_23,0.066
,,00007.740000,D1_43,0.016
,,00007.740240,D1_13,0.02
,,00007.740720,D1_24,0.058
,,00007.740880,D1_32,0.026
,,00007.741920,D1_22,0.03
,,00007.742240,D1_14,0.025
,,00007.742320,D1_23,0.034
,,00007.742720,D1_44,0.02
,,00007.743440,D1_13,0.018
,,00007.743760,D1_33,0.014
,,00007.743840,D1_43,0.02
,,00007.744480,D1_22,0.036
,,00007.744720,D1_32,0.027
,,00007.745200,D1_31,0.018
,,00007.745360,D1_23,0.029
,,00007.745520,D1_14,0.027
,,00007.745920,D1_24,0.021
,,00007.747120,D1_22,0.06
,,00007.748080,D1_14,0.024
,,00007.748240,D1_12,0.017
,,00007.748240,D1_13,0.207
,,00007.748400,D1_24,0.018
,,00007.749040,D1_44,0.019
,,00007.749520,D1_23,0.042
,,00007.751120,D1_22,0.036
,,00007.751680,D1_13,0.025
,,00007.751920,D1_23,0.031
,,00007.752080,D1_14,0.021
,,00007.753440,D1_24,0.197
,,00007.754560,D1_31,0.024
,,00007.754720,D1_13,0.021
,,00007.754720,D1_14,0.021
,,00007.755040,D1_22,0.037
,,00007.755040,D1_23,0.024
,,00007.755760,D1_24,0.014
