Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_C4_(IV),00000.003360,C4_14,0.025
Description,,00000.355040,C4_14,0.021
Maestro Edge (Maestro-091) Settings,,00000.423920,C4_12,0.032
   Original File Time,04/22/2024 15:13:51,00000.619760,C4_12,0.043
   Sampling Frequency,12.5 kHz,00000.876320,C4_14,0.021
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.131440,C4_12,0.037
   Experiment Start Time,04/22/2024 15:00:33,00001.359600,C4_12,0.036
   Referencing Method,Median,00001.596400,C4_12,0.02
   Analog Mode Setting,Neural Spikes,00001.615600,C4_13,0.08
   Plate Type,CytoView MEA 24,00001.621440,C4_13,0.012
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.623120,C4_24,0.025
   Digital High Pass Filter,200 Hz IIR,00001.626960,C4_21,0.024
   Temperature Set Point,37.0 Degrees C,00001.628960,C4_12,0.111
   Current Temperature,37.1 Degrees C,00001.629600,C4_22,0.04
   Heater Power,On,00001.630800,C4_21,0.029
   Legacy Heating Mode,Off,00001.631440,C4_13,0.106
   Barcode Plate Type,TwentyFourWell,00001.632000,C4_12,0.024
   Plate Serial Number,114-3632,00001.634240,C4_21,0.05
   CO2 Conc. Set Point,5.0 %,00001.634480,C4_13,0.011
   Actual CO2 Conc.,5.0 %,00001.635520,C4_12,0.146
   Gas Mixer Status,Regulating,00001.637280,C4_21,0.024
   AxIS Version,3.10.3.6,00001.637600,C4_14,0.02
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.638560,C4_12,0.017
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.638640,C4_11,0.026
,,00001.641040,C4_12,0.17
Spike Detector Settings,,00001.641360,C4_14,0.038
   Method,Adaptive Threshold Crossing,00001.643280,C4_12,0.015
   Threshold,6,00001.643680,C4_32,0.084
   Threshold Status,Variable,00001.643840,C4_21,0.038
   Threshold Crossing Only,True,00001.644160,C4_11,0.024
   Pre-Spike Duration,0.84 ms,00001.646240,C4_22,0.048
   Post-Spike Duration,2.16 ms,00001.646240,C4_32,0.014
   Coincident Event Filter,Default (Well),00001.647040,C4_14,0.052
   Coincidence Occurrence Threshold,4 Electrodes,00001.647120,C4_13,0.111
   Coincidence Event Window,80 µs,00001.647920,C4_43,0.029
   Allow Sample Overlap,false,00001.648640,C4_12,0.132
   Spike Count Interval,1 s,00001.648640,C4_22,0.033
,,00001.649440,C4_21,0.265
,,00001.649680,C4_14,0.055
,,00001.649840,C4_32,0.049
,,00001.650240,C4_13,0.054
,,00001.650960,C4_22,0.055
,,00001.651680,C4_12,0.109
,,00001.651760,C4_21,0.034
,,00001.652240,C4_14,0.034
,,00001.652480,C4_32,0.06
,,00001.652960,C4_13,0.095
,,00001.653920,C4_22,0.118
,,00001.654160,C4_21,0.032
,,00001.654640,C4_12,0.122
,,00001.655920,C4_32,0.038
,,00001.656320,C4_13,0.029
,,00001.657040,C4_22,0.112
,,00001.657440,C4_21,0.044
,,00001.657520,C4_44,0.062
,,00001.657600,C4_23,0.069
,,00001.658320,C4_12,0.116
,,00001.659120,C4_32,0.032
,,00001.659440,C4_14,0.039
,,00001.659760,C4_21,0.111
,,00001.659760,C4_24,0.033
,,00001.659920,C4_13,0.202
,,00001.660080,C4_22,0.049
,,00001.661520,C4_32,0.056
,,00001.661680,C4_23,0.043
,,00001.661760,C4_44,0.075
,,00001.662240,C4_14,0.079
,,00001.662320,C4_24,0.104
,,00001.662640,C4_12,0.156
,,00001.662720,C4_13,0.062
,,00001.662800,C4_22,0.084
,,00001.663840,C4_32,0.051
,,00001.663920,C4_21,0.028
,,00001.663920,C4_23,0.145
,,00001.664560,C4_44,0.044
,,00001.664960,C4_14,0.023
,,00001.665280,C4_22,0.105
,,00001.665440,C4_13,0.234
,,00001.666320,C4_12,0.078
,,00001.666320,C4_23,0.057
,,00001.666320,C4_32,0.082
,,00001.666480,C4_24,0.185
,,00001.666720,C4_11,0.021
,,00001.666800,C4_21,0.149
,,00001.666880,C4_43,0.02
,,00001.667360,C4_44,0.079
,,00001.667440,C4_14,0.071
,,00001.667840,C4_22,0.119
,,00001.668240,C4_13,0.452
,,00001.668640,C4_23,0.056
,,00001.668720,C4_32,0.131
,,00001.668800,C4_12,0.156
,,00001.668880,C4_24,0.022
,,00001.669200,C4_33,0.034
,,00001.669520,C4_43,0.037
,,00001.670400,C4_22,0.271
,,00001.670400,C4_34,0.029
,,00001.670640,C4_21,0.038
,,00001.670800,C4_42,0.06
,,00001.670960,C4_13,0.195
,,00001.670960,C4_14,0.236
,,00001.670960,C4_23,0.197
,,00001.671360,C4_24,0.097
,,00001.671520,C4_44,0.045
,,00001.671840,C4_12,0.229
,,00001.672080,C4_32,0.179
,,00001.672160,C4_43,0.036
,,00001.673200,C4_14,0.46
,,00001.673440,C4_21,0.017
,,00001.673920,C4_13,0.223
,,00001.673920,C4_23,0.033
,,00001.674240,C4_22,0.176
,,00001.674320,C4_12,0.154
,,00001.674400,C4_24,0.116
,,00001.674720,C4_32,0.099
,,00001.675120,C4_11,0.022
,,00001.675520,C4_14,0.171
,,00001.676000,C4_21,0.155
,,00001.676160,C4_23,0.065
,,00001.676160,C4_33,0.017
,,00001.676320,C4_13,0.136
,,00001.676480,C4_22,0.064
,,00001.676640,C4_24,0.022
,,00001.676720,C4_44,0.039
,,00001.677280,C4_32,0.075
,,00001.677920,C4_42,0.053
,,00001.678480,C4_14,0.322
,,00001.678640,C4_12,0.173
,,00001.678640,C4_21,0.025
,,00001.678800,C4_13,0.052
,,00001.678960,C4_23,0.069
,,00001.679040,C4_22,0.067
,,00001.679600,C4_24,0.04
,,00001.680560,C4_32,0.053
,,00001.680640,C4_44,0.034
,,00001.680960,C4_12,0.11
,,00001.680960,C4_21,0.029
,,00001.681040,C4_14,0.12
,,00001.681280,C4_33,0.023
,,00001.681360,C4_23,0.052
,,00001.681440,C4_22,0.076
,,00001.681760,C4_13,0.122
,,00001.682720,C4_24,0.037
,,00001.682880,C4_32,0.094
,,00001.683280,C4_12,0.119
,,00001.683280,C4_21,0.025
,,00001.683360,C4_43,0.03
,,00001.683840,C4_23,0.066
,,00001.684160,C4_22,0.054
,,00001.684320,C4_42,0.063
,,00001.684800,C4_14,0.093
,,00001.684800,C4_44,0.04
,,00001.685280,C4_32,0.061
,,00001.685440,C4_24,0.051
,,00001.685520,C4_13,0.191
,,00001.686000,C4_21,0.032
,,00001.686000,C4_33,0.017
,,00001.686320,C4_12,0.087
,,00001.686880,C4_23,0.047
,,00001.687200,C4_14,0.044
,,00001.687280,C4_22,0.079
,,00001.687520,C4_44,0.043
,,00001.687920,C4_24,0.034
,,00001.688320,C4_21,0.024
,,00001.688480,C4_32,0.041
,,00001.689040,C4_13,0.056
,,00001.689520,C4_12,0.3
,,00001.689840,C4_44,0.029
,,00001.690000,C4_14,0.082
,,00001.690000,C4_22,0.067
,,00001.690000,C4_23,0.08
,,00001.690640,C4_24,0.026
,,00001.690880,C4_32,0.059
,,00001.691040,C4_42,0.055
,,00001.691360,C4_21,0.026
,,00001.691920,C4_13,0.115
,,00001.692240,C4_22,0.071
,,00001.692960,C4_24,0.022
,,00001.693200,C4_44,0.019
,,00001.693280,C4_14,0.042
,,00001.693920,C4_21,0.046
,,00001.694080,C4_23,0.034
,,00001.694160,C4_12,0.104
,,00001.694320,C4_13,0.03
,,00001.694480,C4_32,0.032
,,00001.695040,C4_22,0.051
,,00001.695760,C4_14,0.075
,,00001.696320,C4_23,0.044
,,00001.696720,C4_12,0.122
