Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_A1_(I),00000.014880,A1_23,0.045
Description,,00000.092560,A1_23,0.042
Maestro Edge (Maestro-091) Settings,,00000.185040,A1_23,0.051
   Original File Time,04/22/2024 11:21:46,00000.213600,A1_23,0.037
   Sampling Frequency,12.5 kHz,00000.340480,A1_23,0.051
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.421280,A1_23,0.047
   Experiment Start Time,04/22/2024 10:55:42,00000.534720,A1_23,0.051
   Referencing Method,Median,00000.682240,A1_23,0.054
   Analog Mode Setting,Neural Spikes,00000.794400,A1_23,0.059
   Plate Type,CytoView MEA 24,00000.820480,A1_32,0.023
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.978640,A1_23,0.064
   Digital High Pass Filter,200 Hz IIR,00001.085120,A1_23,0.058
   Temperature Set Point,37.0 Degrees C,00001.207440,A1_23,0.054
   Current Temperature,37.1 Degrees C,00001.366880,A1_23,0.056
   Heater Power,On,00001.476880,A1_23,0.054
   Legacy Heating Mode,Off,00001.601840,A1_23,0.053
   Barcode Plate Type,TwentyFourWell,00001.712560,A1_23,0.055
   Plate Serial Number,114-3632,00001.860320,A1_23,0.061
   CO2 Conc. Set Point,5.0 %,00001.988000,A1_23,0.053
   Actual CO2 Conc.,5.0 %,00002.139680,A1_23,0.058
   Gas Mixer Status,Regulating,00002.251920,A1_23,0.055
   AxIS Version,3.10.3.6,00002.361760,A1_23,0.05
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00002.482960,A1_23,0.054
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00002.594960,A1_23,0.054
,,00002.707360,A1_23,0.053
Spike Detector Settings,,00002.828320,A1_23,0.054
   Method,Adaptive Threshold Crossing,00002.970160,A1_23,0.054
   Threshold,6,00003.100800,A1_23,0.059
   Threshold Status,Variable,00003.227040,A1_23,0.063
   Threshold Crossing Only,True,00003.234160,A1_42,0.033
   Pre-Spike Duration,0.84 ms,00003.320320,A1_42,0.03
   Post-Spike Duration,2.16 ms,00003.353520,A1_23,0.055
   Coincident Event Filter,Default (Well),00003.442160,A1_23,0.056
   Coincidence Occurrence Threshold,4 Electrodes,00003.572880,A1_23,0.058
   Coincidence Event Window,80 µs,00003.691520,A1_23,0.053
   Allow Sample Overlap,false,00003.815840,A1_23,0.062
   Spike Count Interval,1 s,00003.915120,A1_23,0.052
,,00004.032160,A1_23,0.055
,,00004.129120,A1_23,0.049
,,00004.259600,A1_23,0.058
,,00004.386160,A1_23,0.061
,,00004.492560,A1_23,0.058
,,00004.589840,A1_23,0.05
,,00004.698640,A1_23,0.057
,,00004.793920,A1_23,0.05
,,00004.928160,A1_23,0.059
,,00005.022480,A1_23,0.057
,,00005.152320,A1_23,0.057
,,00005.175280,A1_24,0.02
,,00005.178320,A1_22,0.028
,,00005.179120,A1_31,0.037
,,00005.180080,A1_12,0.057
,,00005.181600,A1_21,0.041
,,00005.181920,A1_11,0.016
,,00005.181920,A1_22,0.038
,,00005.181920,A1_24,0.035
,,00005.182880,A1_12,0.029
,,00005.183520,A1_32,0.057
,,00005.184400,A1_31,0.018
,,00005.184480,A1_22,0.066
,,00005.185200,A1_12,0.063
,,00005.185680,A1_11,0.029
,,00005.186080,A1_42,0.045
,,00005.186240,A1_21,0.056
,,00005.186640,A1_24,0.024
,,00005.186880,A1_22,0.096
,,00005.186960,A1_31,0.043
,,00005.187360,A1_32,0.027
,,00005.187840,A1_12,0.094
,,00005.188400,A1_11,0.037
,,00005.188800,A1_21,0.067
,,00005.189040,A1_42,0.06
,,00005.189280,A1_22,0.052
,,00005.190080,A1_31,0.034
,,00005.190240,A1_12,0.058
,,00005.190240,A1_33,0.064
,,00005.190480,A1_32,0.046
,,00005.191280,A1_21,0.036
,,00005.191360,A1_24,0.037
,,00005.191680,A1_22,0.1
,,00005.191840,A1_11,0.032
,,00005.192480,A1_31,0.032
,,00005.192720,A1_32,0.056
,,00005.192720,A1_33,0.062
,,00005.192880,A1_12,0.046
,,00005.193680,A1_21,0.035
,,00005.194000,A1_22,0.035
,,00005.194240,A1_11,0.022
,,00005.194320,A1_24,0.023
,,00005.194800,A1_42,0.046
,,00005.194960,A1_23,0.055
,,00005.195680,A1_32,0.045
,,00005.195920,A1_33,0.078
,,00005.196320,A1_31,0.062
,,00005.196480,A1_21,0.104
,,00005.196560,A1_11,0.037
,,00005.196640,A1_12,0.054
,,00005.196960,A1_22,0.077
,,00005.196960,A1_24,0.026
,,00005.197360,A1_42,0.075
,,00005.198640,A1_32,0.055
,,00005.198800,A1_33,0.083
,,00005.198880,A1_12,0.162
,,00005.199040,A1_11,0.024
,,00005.199200,A1_31,0.018
,,00005.199600,A1_42,0.119
,,00005.199680,A1_21,0.032
,,00005.199760,A1_22,0.038
,,00005.200480,A1_24,0.019
,,00005.201280,A1_33,0.175
,,00005.201600,A1_34,0.019
,,00005.202000,A1_31,0.058
,,00005.202160,A1_32,0.129
,,00005.202240,A1_11,0.021
,,00005.202240,A1_21,0.066
,,00005.202400,A1_12,0.108
,,00005.202480,A1_42,0.145
,,00005.202960,A1_22,0.083
,,00005.203760,A1_24,0.073
,,00005.204160,A1_33,0.158
,,00005.204320,A1_34,0.033
,,00005.204400,A1_41,0.014
,,00005.204640,A1_12,0.049
,,00005.204800,A1_21,0.022
,,00005.204800,A1_31,0.018
,,00005.204880,A1_42,0.428
,,00005.205280,A1_32,0.106
,,00005.206240,A1_11,0.03
,,00005.206320,A1_22,0.075
,,00005.206800,A1_33,0.135
,,00005.206960,A1_12,0.011
,,00005.207280,A1_24,0.027
,,00005.207360,A1_21,0.021
,,00005.207360,A1_31,0.031
,,00005.207840,A1_41,0.012
,,00005.208160,A1_32,0.067
,,00005.208240,A1_42,0.243
,,00005.209200,A1_12,0.099
,,00005.209360,A1_22,0.023
,,00005.209840,A1_34,0.03
,,00005.210080,A1_33,0.078
,,00005.210480,A1_24,0.022
,,00005.210560,A1_21,0.042
,,00005.211280,A1_32,0.073
,,00005.211760,A1_12,0.069
,,00005.211760,A1_22,0.034
,,00005.212160,A1_34,0.025
,,00005.212320,A1_42,0.324
,,00005.212480,A1_33,0.039
,,00005.212720,A1_24,0.034
,,00005.213360,A1_43,0.023
,,00005.213680,A1_32,0.078
,,00005.214160,A1_12,0.055
,,00005.214640,A1_22,0.018
,,00005.214720,A1_33,0.057
,,00005.215760,A1_23,0.014
,,00005.216080,A1_24,0.024
,,00005.216320,A1_42,0.09
,,00005.216560,A1_32,0.05
,,00005.216960,A1_22,0.019
,,00005.217120,A1_33,0.07
,,00005.218080,A1_12,0.047
,,00005.218320,A1_21,0.027
,,00005.218560,A1_42,0.059
,,00005.219360,A1_32,0.046
,,00005.219760,A1_24,0.021
,,00005.219840,A1_22,0.037
,,00005.219920,A1_33,0.041
,,00005.220000,A1_23,0.034
,,00005.220640,A1_12,0.015
,,00005.221280,A1_34,0.02
,,00005.221920,A1_32,0.039
,,00005.222000,A1_42,0.069
,,00005.222400,A1_22,0.02
,,00005.223840,A1_12,0.028
,,00005.224480,A1_32,0.054
,,00005.224640,A1_42,0.085
,,00005.224880,A1_33,0.068
,,00005.225360,A1_22,0.03
,,00005.226240,A1_12,0.03
,,00005.227120,A1_34,0.022
,,00005.227120,A1_42,0.064
,,00005.227440,A1_33,0.049
,,00005.228000,A1_22,0.025
,,00005.228640,A1_32,0.037
,,00005.229680,A1_12,0.02
,,00005.229840,A1_33,0.025
,,00005.230320,A1_24,0.026
,,00005.231120,A1_42,0.146
,,00005.231200,A1_32,0.041
,,00005.232000,A1_12,0.038
