Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_B5_(I),00000.284880,B6_32,0.021
Description,,00001.228640,B6_32,0.015
Maestro Edge (Maestro-091) Settings,,00001.730800,B6_32,0.023
   Original File Time,04/22/2024 11:59:15,00001.960880,B6_11,0.027
   Sampling Frequency,12.5 kHz,00002.085440,B6_11,0.029
   Voltage Scale,-5.484861781483107E-08 V/sample,00002.708080,B6_11,0.029
   Experiment Start Time,04/22/2024 11:35:39,00003.706800,B6_32,0.026
   Referencing Method,Median,00004.440400,B6_11,0.023
   Analog Mode Setting,Neural Spikes,00004.446960,B6_12,0.043
   Plate Type,CytoView MEA 24,00004.449840,B6_12,0.038
   Digital Low Pass Filter,3 kHz Kaiser Window,00004.452000,B6_21,0.048
   Digital High Pass Filter,200 Hz IIR,00004.453440,B6_11,0.023
   Temperature Set Point,37.0 Degrees C,00004.454480,B6_21,0.037
   Current Temperature,37.0 Degrees C,00004.456160,B6_31,0.02
   Heater Power,On,00004.458240,B6_14,0.299
   Legacy Heating Mode,Off,00004.460800,B6_41,0.024
   Barcode Plate Type,TwentyFourWell,00004.462320,B6_21,0.024
   Plate Serial Number,114-3632,00004.462400,B6_11,0.022
   CO2 Conc. Set Point,5.0 %,00004.462480,B6_14,0.217
   Actual CO2 Conc.,5.0 %,00004.462640,B6_43,0.022
   Gas Mixer Status,Regulating,00004.463440,B6_41,0.015
   AxIS Version,3.10.3.6,00004.463840,B6_12,0.036
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00004.465440,B6_14,0.051
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00004.465440,B6_31,0.023
,,00004.466320,B6_11,0.022
Spike Detector Settings,,00004.466800,B6_41,0.022
   Method,Adaptive Threshold Crossing,00004.466960,B6_12,0.041
   Threshold,6,00004.467520,B6_21,0.088
   Threshold Status,Variable,00004.467680,B6_23,0.044
   Threshold Crossing Only,True,00004.467920,B6_44,0.027
   Pre-Spike Duration,0.84 ms,00004.468160,B6_32,0.08
   Post-Spike Duration,2.16 ms,00004.468320,B6_31,0.099
   Coincident Event Filter,Default (Well),00004.468720,B6_43,0.026
   Coincidence Occurrence Threshold,4 Electrodes,00004.469280,B6_11,0.018
   Coincidence Event Window,80 µs,00004.469760,B6_12,0.03
   Allow Sample Overlap,false,00004.469840,B6_41,0.009
   Spike Count Interval,1 s,00004.470000,B6_14,0.044
,,00004.470000,B6_21,0.108
,,00004.470480,B6_23,0.028
,,00004.470560,B6_44,0.031
,,00004.471200,B6_34,0.033
,,00004.471440,B6_32,0.073
,,00004.471520,B6_31,0.033
,,00004.471680,B6_24,0.064
,,00004.472080,B6_41,0.026
,,00004.472240,B6_43,0.078
,,00004.472560,B6_12,0.034
,,00004.472640,B6_21,0.08
,,00004.472960,B6_23,0.055
,,00004.473120,B6_14,0.035
,,00004.473200,B6_44,0.066
,,00004.473520,B6_34,0.023
,,00004.473840,B6_32,0.048
,,00004.474160,B6_31,0.063
,,00004.474320,B6_11,0.031
,,00004.474560,B6_24,0.076
