Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_C3_(I),00000.026720,C3_42,0.089
Description,,00000.029280,C3_42,0.012
Maestro Edge (Maestro-091) Settings,,00000.426480,C3_42,0.101
   Original File Time,04/22/2024 12:09:15,00000.428800,C3_42,0.009
   Sampling Frequency,12.5 kHz,00000.485040,C3_42,0.092
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.487600,C3_42,0.033
   Experiment Start Time,04/22/2024 11:35:39,00000.666720,C3_42,0.096
   Referencing Method,Median,00000.669120,C3_42,0.026
   Analog Mode Setting,Neural Spikes,00000.794800,C3_42,0.099
   Plate Type,CytoView MEA 24,00000.797280,C3_42,0.012
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.870080,C3_42,0.1
   Digital High Pass Filter,200 Hz IIR,00000.872320,C3_42,0.01
   Temperature Set Point,37.0 Degrees C,00000.938240,C3_14,0.023
   Current Temperature,37.0 Degrees C,00000.965600,C3_42,0.1
   Heater Power,On,00000.968320,C3_42,0.03
   Legacy Heating Mode,Off,00001.013200,C3_14,0.021
   Barcode Plate Type,TwentyFourWell,00001.158240,C3_14,0.021
   Plate Serial Number,114-3632,00001.662240,C3_14,0.022
   CO2 Conc. Set Point,5.0 %,00001.798800,C3_41,0.011
   Actual CO2 Conc.,5.0 %,00001.857600,C3_14,0.021
   Gas Mixer Status,Regulating,00002.140000,C3_14,0.022
   AxIS Version,3.10.3.6,00005.717520,C3_41,0.013
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00005.731280,C3_41,0.011
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00005.765120,C3_41,0.011
,,00005.770560,C3_41,0.015
Spike Detector Settings,,00005.804400,C3_41,0.015
   Method,Adaptive Threshold Crossing,00005.807360,C3_41,0.011
   Threshold,6,00005.814400,C3_33,0.024
   Threshold Status,Variable,00005.834880,C3_43,0.046
   Threshold Crossing Only,True,00005.836640,C3_42,0.103
   Pre-Spike Duration,0.84 ms,00005.838880,C3_42,0.018
   Post-Spike Duration,2.16 ms,00005.838960,C3_43,0.03
   Coincident Event Filter,Default (Well),00005.863760,C3_42,0.104
   Coincidence Occurrence Threshold,4 Electrodes,00005.864640,C3_41,0.015
   Coincidence Event Window,80 µs,00005.866480,C3_42,0.023
   Allow Sample Overlap,false,00005.868960,C3_42,0.029
   Spike Count Interval,1 s,00005.870160,C3_33,0.041
,,00005.870560,C3_12,0.027
,,00005.870960,C3_31,0.025
,,00005.871440,C3_41,0.015
,,00005.871600,C3_43,0.022
,,00005.871840,C3_42,0.077
,,00005.873600,C3_14,0.02
,,00005.874880,C3_43,0.066
,,00005.875200,C3_21,0.018
,,00005.875200,C3_23,0.017
,,00005.875440,C3_22,0.125
,,00005.876880,C3_31,0.038
,,00005.876880,C3_42,0.032
,,00005.877120,C3_12,0.076
,,00005.877200,C3_41,0.021
,,00005.877360,C3_14,0.021
,,00005.878000,C3_43,0.044
,,00005.879520,C3_31,0.031
,,00005.879520,C3_42,0.07
,,00005.879840,C3_22,0.113
