Investigator,,Time (s),Electrode,Amplitude (mV)
,,00006.089280,A4_41,0.012
,,00006.089440,A4_14,0.08
,,00006.089680,A4_42,0.104
,,00006.089760,A4_43,0.033
,,00006.090160,A4_32,0.032
,,00006.090720,A4_12,0.027
,,00006.090720,A4_13,0.092
,,00006.090720,A4_31,0.359
,,00006.091040,A4_33,0.091
,,00006.091120,A4_23,0.112
,,00006.091200,A4_24,0.048
,,00006.091280,A4_22,0.137
,,00006.091920,A4_14,0.066
,,00006.092240,A4_41,0.013
,,00006.092400,A4_42,0.057
,,00006.092960,A4_43,0.035
,,00006.093040,A4_13,0.19
,,00006.093040,A4_32,0.032
,,00006.093200,A4_12,0.049
,,00006.093760,A4_33,0.05
,,00006.093840,A4_31,0.205
,,00006.094000,A4_24,0.102
,,00006.094240,A4_23,0.117
,,00006.094400,A4_22,0.194
,,00006.094720,A4_42,0.059
,,00006.095520,A4_32,0.029
,,00006.095600,A4_12,0.069
,,00006.095840,A4_14,0.118
,,00006.096240,A4_33,0.083
,,00006.096560,A4_13,0.184
,,00006.096560,A4_23,0.089
,,00006.096720,A4_22,0.101
,,00006.097040,A4_31,0.075
,,00006.097120,A4_42,0.067
,,00006.097440,A4_43,0.032
,,00006.097840,A4_32,0.038
,,00006.098160,A4_12,0.059
,,00006.098640,A4_14,0.06
,,00006.099120,A4_24,0.028
,,00006.099120,A4_41,0.012
,,00006.099280,A4_33,0.066
,,00006.099520,A4_13,0.047
,,00006.099520,A4_31,0.249
,,00006.099520,A4_42,0.051
,,00006.099760,A4_23,0.039
,,00006.099840,A4_22,0.059
,,00006.100560,A4_32,0.034
,,00006.100800,A4_12,0.033
,,00006.100800,A4_43,0.03
,,00006.101280,A4_14,0.073
,,00006.102000,A4_33,0.04
,,00006.102080,A4_13,0.036
,,00006.102080,A4_41,0.014
,,00006.102240,A4_24,0.027
,,00006.102400,A4_23,0.088
,,00006.102400,A4_42,0.082
,,00006.102480,A4_22,0.075
,,00006.102960,A4_31,0.043
,,00006.103200,A4_32,0.024
,,00006.103520,A4_43,0.02
,,00006.103600,A4_14,0.074
,,00006.104080,A4_12,0.041
