Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D17_POSTsiembra_P1_A2_(IV),00000.044960,A2_14,0.027
Description,,00000.060240,A2_13,0.036
Maestro Edge (Maestro-091) Settings,,00000.129040,A2_14,0.027
   Original File Time,04/22/2024 14:04:15,00000.217200,A2_14,0.03
   Sampling Frequency,12.5 kHz,00000.339120,A2_14,0.024
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.408640,A2_24,0.057
   Experiment Start Time,04/22/2024 13:41:56,00000.446480,A2_14,0.025
   Referencing Method,Median,00000.705440,A2_14,0.029
   Analog Mode Setting,Neural Spikes,00000.808480,A2_24,0.02
   Plate Type,CytoView MEA 24,00000.837520,A2_14,0.027
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.997280,A2_14,0.027
   Digital High Pass Filter,200 Hz IIR,00001.112880,A2_14,0.023
   Temperature Set Point,37.0 Degrees C,00001.215440,A2_14,0.024
   Current Temperature,37.0 Degrees C,00001.430560,A2_14,0.027
   Heater Power,On,00001.444160,A2_24,0.055
   Legacy Heating Mode,Off,00001.444640,A2_14,0.041
   Barcode Plate Type,TwentyFourWell,00001.456480,A2_13,0.028
   Plate Serial Number,114-3632,00001.468560,A2_11,0.017
   CO2 Conc. Set Point,5.0 %,00001.472000,A2_11,0.024
   Actual CO2 Conc.,4.9 %,00001.474400,A2_11,0.033
   Gas Mixer Status,Regulating,00001.477120,A2_11,0.041
   AxIS Version,3.10.3.6,00001.480480,A2_11,0.037
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.482800,A2_11,0.043
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.484480,A2_32,0.018
,,00001.484560,A2_31,0.029
Spike Detector Settings,,00001.485360,A2_11,0.052
   Method,Adaptive Threshold Crossing,00001.486000,A2_21,0.024
   Threshold,6,00001.486880,A2_32,0.035
   Threshold Status,Variable,00001.487920,A2_11,0.025
   Threshold Crossing Only,True,00001.488720,A2_31,0.02
   Pre-Spike Duration,0.84 ms,00001.489200,A2_32,0.019
   Post-Spike Duration,2.16 ms,00001.489760,A2_14,0.037
   Coincident Event Filter,Default (Well),00001.490000,A2_13,0.017
   Coincidence Occurrence Threshold,4 Electrodes,00001.490320,A2_11,0.046
   Coincidence Event Window,80 µs,00001.490960,A2_24,0.048
   Allow Sample Overlap,false,00001.492880,A2_11,0.03
   Spike Count Interval,1 s,00001.493040,A2_42,0.022
,,00001.493120,A2_44,0.037
,,00001.493200,A2_12,0.028
,,00001.493760,A2_31,0.02
,,00001.494800,A2_23,0.03
,,00001.495280,A2_21,0.022
,,00001.495280,A2_24,0.129
,,00001.495600,A2_13,0.036
,,00001.495840,A2_44,0.024
,,00001.496720,A2_11,0.065
,,00001.497120,A2_14,0.032
,,00001.497360,A2_32,0.023
,,00001.497360,A2_42,0.017
,,00001.497520,A2_12,0.016
,,00001.497600,A2_24,0.053
,,00001.498000,A2_13,0.026
,,00001.498480,A2_44,0.046
,,00001.499040,A2_11,0.038
,,00001.499520,A2_31,0.029
,,00001.499840,A2_24,0.094
,,00001.500000,A2_43,0.053
,,00001.500320,A2_12,0.016
,,00001.501280,A2_14,0.025
,,00001.501520,A2_42,0.019
,,00001.502080,A2_23,0.035
,,00001.502160,A2_11,0.058
,,00001.502160,A2_44,0.037
,,00001.502240,A2_21,0.015
,,00001.502480,A2_24,0.053
,,00001.503120,A2_12,0.04
,,00001.503440,A2_31,0.021
,,00001.503760,A2_13,0.031
,,00001.504240,A2_43,0.04
,,00001.504480,A2_32,0.038
,,00001.504960,A2_44,0.056
,,00001.505280,A2_11,0.044
,,00001.505920,A2_31,0.021
,,00001.506160,A2_13,0.029
,,00001.506560,A2_21,0.029
,,00001.507040,A2_41,0.011
,,00001.507120,A2_12,0.108
,,00001.507440,A2_44,0.026
,,00001.507520,A2_43,0.016
,,00001.507840,A2_34,0.03
,,00001.508240,A2_11,0.088
,,00001.508240,A2_24,0.13
,,00001.508640,A2_13,0.117
,,00001.508800,A2_42,0.039
,,00001.508880,A2_32,0.023
,,00001.508960,A2_23,0.049
,,00001.508960,A2_31,0.081
,,00001.509360,A2_21,0.036
,,00001.509680,A2_44,0.061
,,00001.509920,A2_43,0.04
,,00001.510160,A2_22,0.022
,,00001.510160,A2_41,0.023
,,00001.510480,A2_11,0.042
,,00001.510480,A2_12,0.32
,,00001.510720,A2_24,0.089
,,00001.510960,A2_14,0.034
,,00001.511040,A2_34,0.038
,,00001.511200,A2_13,0.059
,,00001.511200,A2_32,0.036
,,00001.511760,A2_23,0.055
,,00001.512080,A2_21,0.016
,,00001.512160,A2_31,0.04
,,00001.512160,A2_44,0.112
,,00001.512400,A2_42,0.077
,,00001.512480,A2_41,0.018
,,00001.512960,A2_43,0.062
,,00001.513040,A2_11,0.05
,,00001.513440,A2_34,0.021
,,00001.513680,A2_12,0.076
,,00001.513840,A2_13,0.065
,,00001.513840,A2_24,0.174
,,00001.513840,A2_32,0.027
,,00001.514720,A2_44,0.118
,,00001.514800,A2_14,0.038
,,00001.514880,A2_23,0.03
,,00001.515120,A2_31,0.039
,,00001.515280,A2_11,0.041
,,00001.515280,A2_21,0.034
,,00001.515360,A2_42,0.051
,,00001.515680,A2_43,0.042
,,00001.516320,A2_34,0.048
,,00001.516400,A2_12,0.226
,,00001.516400,A2_24,0.521
,,00001.517040,A2_14,0.03
,,00001.517200,A2_32,0.035
,,00001.517360,A2_44,0.042
,,00001.517520,A2_23,0.045
,,00001.517680,A2_21,0.041
,,00001.517680,A2_42,0.167
,,00001.517760,A2_11,0.054
,,00001.517760,A2_41,0.031
,,00001.517840,A2_22,0.016
,,00001.518000,A2_13,0.074
,,00001.518640,A2_12,0.278
,,00001.518640,A2_34,0.091
,,00001.518720,A2_43,0.083
,,00001.519120,A2_24,0.235
,,00001.519440,A2_14,0.046
,,00001.519600,A2_32,0.045
,,00001.519680,A2_31,0.191
,,00001.519840,A2_23,0.025
,,00001.520000,A2_44,0.068
,,00001.520400,A2_21,0.065
,,00001.520560,A2_42,0.088
,,00001.520800,A2_13,0.027
,,00001.521120,A2_34,0.041
,,00001.521200,A2_11,0.042
,,00001.521520,A2_24,0.374
,,00001.521680,A2_43,0.058
,,00001.521760,A2_41,0.02
,,00001.522000,A2_32,0.044
,,00001.522080,A2_12,0.186
,,00001.522240,A2_23,0.035
,,00001.522240,A2_44,0.113
,,00001.522560,A2_14,0.024
,,00001.523520,A2_31,0.102
,,00001.523680,A2_42,0.085
,,00001.523760,A2_13,0.047
,,00001.524000,A2_21,0.043
,,00001.524000,A2_34,0.079
,,00001.524320,A2_11,0.055
,,00001.524480,A2_32,0.047
,,00001.524560,A2_12,0.048
,,00001.524560,A2_43,0.096
,,00001.524960,A2_41,0.026
,,00001.525200,A2_14,0.019
,,00001.525360,A2_44,0.083
,,00001.525520,A2_24,0.151
,,00001.526320,A2_13,0.026
,,00001.526400,A2_21,0.024
,,00001.526400,A2_42,0.118
,,00001.526640,A2_31,0.055
,,00001.526800,A2_32,0.019
,,00001.527360,A2_12,0.042
,,00001.527360,A2_43,0.061
,,00001.527680,A2_23,0.031
,,00001.527760,A2_11,0.041
,,00001.527760,A2_34,0.052
,,00001.528000,A2_14,0.039
,,00001.528080,A2_41,0.015
,,00001.528160,A2_24,0.134
,,00001.528560,A2_44,0.052
,,00001.529120,A2_32,0.036
,,00001.529200,A2_21,0.027
,,00001.529360,A2_13,0.052
,,00001.529520,A2_31,0.046
,,00001.530000,A2_12,0.199
,,00001.530000,A2_23,0.026
,,00001.530320,A2_42,0.095
,,00001.530400,A2_11,0.033
,,00001.530400,A2_34,0.02
,,00001.530480,A2_24,0.028
,,00001.530720,A2_43,0.037
,,00001.531440,A2_21,0.04
,,00001.531680,A2_41,0.018
,,00001.531680,A2_44,0.051
,,00001.531760,A2_32,0.045
,,00001.531840,A2_13,0.036
,,00001.532960,A2_12,0.065
,,00001.532960,A2_34,0.037
,,00001.533600,A2_43,0.2
,,00001.534080,A2_44,0.043
,,00001.534240,A2_21,0.035
,,00001.534320,A2_32,0.05
,,00001.534320,A2_41,0.021
,,00001.535200,A2_14,0.03
,,00001.535200,A2_24,0.251
,,00001.535360,A2_13,0.052
,,00001.535360,A2_34,0.015
,,00001.535520,A2_12,0.094
,,00001.535760,A2_42,0.038
,,00001.535920,A2_11,0.038
,,00001.536640,A2_32,0.029
,,00001.536720,A2_21,0.028
,,00001.537280,A2_43,0.031
,,00001.537440,A2_31,0.067
,,00001.537520,A2_24,0.101
,,00001.537760,A2_13,0.054
,,00001.538000,A2_44,0.041
,,00001.538080,A2_23,0.031
,,00001.538640,A2_41,0.019
,,00001.538720,A2_34,0.037
,,00001.538880,A2_11,0.035
,,00001.539040,A2_32,0.045
,,00001.539600,A2_12,0.025
,,00001.539680,A2_43,0.216
,,00001.539760,A2_42,0.036
,,00001.540000,A2_21,0.032
,,00001.540080,A2_31,0.063
,,00001.540320,A2_13,0.053
,,00001.540400,A2_14,0.02
,,00001.540480,A2_24,0.047
,,00001.540480,A2_44,0.12
,,00001.541120,A2_11,0.059
,,00001.541360,A2_23,0.026
,,00001.541360,A2_34,0.042
,,00001.542000,A2_12,0.04
,,00001.542160,A2_42,0.1
,,00001.542320,A2_21,0.016
,,00001.542320,A2_31,0.038
,,00001.542400,A2_32,0.019
,,00001.542400,A2_43,0.092
,,00001.543280,A2_24,0.059
,,00001.543440,A2_11,0.045
,,00001.543520,A2_44,0.03
,,00001.544000,A2_23,0.034
,,00001.544080,A2_13,0.027
,,00001.544160,A2_34,0.037
,,00001.544320,A2_12,0.025
,,00001.544960,A2_42,0.029
,,00001.545440,A2_41,0.012
,,00001.545440,A2_43,0.154
,,00001.545520,A2_31,0.044
,,00001.545600,A2_21,0.013
,,00001.545760,A2_11,0.033
,,00001.545920,A2_24,0.088
,,00001.546240,A2_44,0.072
,,00001.546400,A2_32,0.022
,,00001.546800,A2_12,0.178
,,00001.546800,A2_13,0.043
,,00001.547280,A2_23,0.031
,,00001.547280,A2_42,0.062
,,00001.547520,A2_34,0.035
,,00001.548480,A2_24,0.305
,,00001.548880,A2_21,0.031
,,00001.548960,A2_11,0.034
,,00001.549360,A2_44,0.033
,,00001.549440,A2_12,0.043
,,00001.549440,A2_31,0.027
,,00001.549520,A2_13,0.039
,,00001.549760,A2_32,0.016
,,00001.549840,A2_42,0.037
,,00001.550000,A2_43,0.058
,,00001.550560,A2_23,0.029
,,00001.551600,A2_24,0.061
,,00001.552000,A2_32,0.026
,,00001.552000,A2_44,0.062
,,00001.552160,A2_12,0.072
,,00001.552160,A2_21,0.036
,,00001.552240,A2_43,0.078
,,00001.552320,A2_13,0.037
,,00001.552640,A2_31,0.036
,,00001.552880,A2_34,0.022
,,00001.552960,A2_41,0.015
,,00001.553040,A2_42,0.025
,,00001.553680,A2_11,0.036
,,00001.554240,A2_44,0.115
,,00001.554480,A2_24,0.034
,,00001.554800,A2_43,0.189
,,00001.555040,A2_13,0.045
,,00001.555280,A2_12,0.022
,,00001.555440,A2_34,0.017
,,00001.555600,A2_31,0.02
,,00001.555920,A2_11,0.037
,,00001.556240,A2_21,0.016
,,00001.556240,A2_32,0.027
,,00001.557120,A2_24,0.039
,,00001.557760,A2_13,0.046
,,00001.558000,A2_44,0.044
,,00001.558080,A2_43,0.074
,,00001.558160,A2_42,0.035
,,00001.558240,A2_34,0.03
,,00001.558480,A2_12,0.113
,,00001.558480,A2_32,0.02
,,00001.559120,A2_31,0.033
,,00001.559600,A2_24,0.053
,,00001.560080,A2_23,0.025
,,00001.560240,A2_44,0.048
,,00001.560640,A2_34,0.023
,,00001.561120,A2_43,0.31
,,00001.561280,A2_13,0.031
,,00001.561360,A2_12,0.062
,,00001.561440,A2_11,0.027
,,00001.561520,A2_32,0.016
,,00001.562000,A2_42,0.046
,,00001.562400,A2_23,0.03
,,00001.562480,A2_24,0.036
,,00001.563520,A2_43,0.125
,,00001.563680,A2_13,0.028
,,00001.563840,A2_44,0.036
,,00001.564080,A2_31,0.026
,,00001.564320,A2_42,0.049
,,00001.564560,A2_32,0.02
,,00001.564960,A2_11,0.025
,,00001.566080,A2_43,0.022
,,00001.566320,A2_24,0.204
,,00001.566320,A2_44,0.035
,,00001.566560,A2_31,0.026
,,00001.567200,A2_21,0.019
,,00001.567360,A2_12,0.053
,,00001.567440,A2_34,0.021
,,00001.567600,A2_32,0.023
,,00001.568080,A2_13,0.024
,,00001.568480,A2_11,0.035
,,00001.568720,A2_43,0.021
,,00001.568880,A2_44,0.022
,,00001.569600,A2_12,0.048
,,00001.569680,A2_31,0.013
,,00001.570240,A2_24,0.052
,,00001.570720,A2_13,0.034
,,00001.570960,A2_11,0.047
,,00001.571680,A2_43,0.023
,,00001.571920,A2_44,0.054
,,00001.572960,A2_24,0.028
,,00001.573120,A2_12,0.022
,,00001.573600,A2_31,0.022
,,00001.573760,A2_23,0.031
,,00001.574480,A2_44,0.035
,,00001.574640,A2_13,0.034
,,00001.574880,A2_32,0.021
,,00001.575120,A2_42,0.023
,,00001.575200,A2_11,0.027
,,00001.575760,A2_34,0.022
,,00001.576080,A2_24,0.024
,,00001.576800,A2_12,0.018
,,00001.576880,A2_44,0.03
,,00001.577040,A2_13,0.018
,,00001.577280,A2_43,0.043
,,00001.578480,A2_24,0.017
,,00001.578640,A2_32,0.02
,,00001.580480,A2_14,0.031
,,00001.580640,A2_12,0.061
,,00001.580640,A2_13,0.033
,,00001.580800,A2_41,0.013
,,00001.581040,A2_24,0.055
,,00001.581600,A2_44,0.025
,,00001.582240,A2_11,0.028
,,00001.582800,A2_42,0.017
,,00001.582960,A2_34,0.059
,,00001.583280,A2_31,0.012
,,00001.583360,A2_12,0.017
,,00001.584080,A2_13,0.026
,,00001.584480,A2_44,0.051
,,00001.584800,A2_24,0.044
,,00001.585200,A2_21,0.019
,,00001.585440,A2_34,0.012
,,00001.587840,A2_44,0.026
,,00001.588160,A2_23,0.025
,,00001.588640,A2_31,0.015
,,00001.589120,A2_12,0.159
,,00001.589120,A2_13,0.023
,,00001.590240,A2_44,0.02
,,00001.590320,A2_42,0.022
,,00001.590480,A2_23,0.021
,,00001.591360,A2_12,0.019
,,00001.591360,A2_24,0.051
,,00001.591840,A2_43,0.022
,,00001.595840,A2_44,0.025
,,00001.601520,A2_24,0.04
,,00001.604240,A2_32,0.02
,,00001.606080,A2_12,0.055
,,00001.606080,A2_24,0.027
,,00001.609200,A2_12,0.018
,,00001.612000,A2_31,0.017
,,00001.613200,A2_13,0.016
,,00001.627040,A2_12,0.181
,,00001.629600,A2_12,0.011
,,00001.633600,A2_24,0.045
,,00001.650080,A2_13,0.013
,,00001.656880,A2_12,0.017
,,00001.711840,A2_12,0.031
,,00001.771920,A2_14,0.029
,,00001.790320,A2_13,0.037
,,00001.940000,A2_14,0.025
,,00002.057440,A2_14,0.024
,,00002.202800,A2_14,0.021
,,00002.327280,A2_14,0.026
,,00002.419360,A2_14,0.023
,,00002.536240,A2_14,0.034
,,00002.623040,A2_14,0.026
,,00002.715120,A2_14,0.026
,,00002.836320,A2_14,0.023
,,00002.989440,A2_14,0.026
,,00003.090800,A2_31,0.052
,,00003.093600,A2_31,0.011
,,00003.159920,A2_14,0.029
,,00003.421520,A2_13,0.036
,,00003.429280,A2_14,0.028
,,00003.432800,A2_13,0.021
,,00003.632800,A2_14,0.025
,,00003.795920,A2_14,0.031
,,00003.814640,A2_24,0.023
,,00003.817520,A2_24,0.064
,,00004.070720,A2_14,0.026
,,00004.110880,A2_12,0.031
,,00004.113120,A2_12,0.047
,,00004.133840,A2_12,0.319
,,00004.136880,A2_12,0.032
,,00004.301200,A2_14,0.029
,,00004.457360,A2_14,0.024
,,00004.499440,A2_13,0.033
,,00004.508000,A2_24,0.022
,,00004.639040,A2_14,0.023
,,00004.867280,A2_14,0.028
,,00004.889520,A2_14,0.03
,,00004.894960,A2_24,0.051
,,00004.901280,A2_13,0.017
,,00004.927760,A2_11,0.019
,,00004.930640,A2_11,0.025
,,00004.933360,A2_11,0.092
,,00004.935840,A2_11,0.018
,,00004.937520,A2_21,0.025
,,00004.938160,A2_11,0.06
,,00004.938480,A2_31,0.022
,,00004.939120,A2_32,0.02
,,00004.940320,A2_21,0.027
,,00004.940640,A2_11,0.042
,,00004.941120,A2_13,0.016
,,00004.941680,A2_31,0.022
,,00004.943280,A2_42,0.023
,,00004.943840,A2_11,0.028
,,00004.944080,A2_21,0.023
,,00004.944400,A2_32,0.027
,,00004.944800,A2_14,0.05
,,00004.944880,A2_13,0.024
,,00004.944960,A2_12,0.027
,,00004.945120,A2_24,0.066
,,00004.946080,A2_11,0.062
