Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D18_POSTsiembre_P1_B3_(I),00000.055120,B3_44,0.04
Description,,00000.122880,B3_32,0.029
Maestro Edge (Maestro-091) Settings,,00000.243040,B3_44,0.041
   Original File Time,04/23/2024 11:53:32,00000.375360,B3_32,0.019
   Sampling Frequency,12.5 kHz,00000.447600,B3_44,0.032
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.633600,B3_44,0.032
   Experiment Start Time,04/23/2024 11:30:21,00000.802160,B3_44,0.04
   Referencing Method,Median,00001.002960,B3_44,0.036
   Analog Mode Setting,Neural Spikes,00001.155360,B3_44,0.041
   Plate Type,CytoView MEA 24,00001.189840,B3_22,0.025
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.207440,B3_13,0.043
   Digital High Pass Filter,200 Hz IIR,00001.209840,B3_13,0.044
   Temperature Set Point,37.0 Degrees C,00001.211360,B3_22,0.024
   Current Temperature,37.1 Degrees C,00001.212480,B3_13,0.133
   Heater Power,On,00001.215440,B3_13,0.028
   Legacy Heating Mode,Off,00001.215760,B3_14,0.052
   Barcode Plate Type,TwentyFourWell,00001.216320,B3_32,0.023
   Plate Serial Number,114-3632,00001.216640,B3_23,0.04
   CO2 Conc. Set Point,5.0 %,00001.216960,B3_11,0.024
   Actual CO2 Conc.,4.9 %,00001.217120,B3_22,0.027
   Gas Mixer Status,Regulating,00001.218000,B3_13,0.085
   AxIS Version,3.10.3.6,00001.218160,B3_14,0.023
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.218640,B3_34,0.082
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.219040,B3_32,0.025
,,00001.220080,B3_33,0.161
Spike Detector Settings,,00001.220160,B3_23,0.031
   Method,Adaptive Threshold Crossing,00001.220720,B3_11,0.015
   Threshold,6,00001.220800,B3_13,0.081
   Threshold Status,Variable,00001.221520,B3_34,0.059
   Threshold Crossing Only,True,00001.221600,B3_14,0.023
   Pre-Spike Duration,0.84 ms,00001.222560,B3_32,0.045
   Post-Spike Duration,2.16 ms,00001.222720,B3_23,0.058
   Coincident Event Filter,Default (Well),00001.222720,B3_33,0.01
   Coincidence Occurrence Threshold,4 Electrodes,00001.222880,B3_22,0.053
   Coincidence Event Window,80 µs,00001.223520,B3_13,0.062
   Allow Sample Overlap,false,00001.224800,B3_34,0.023
   Spike Count Interval,1 s,00001.224880,B3_44,0.052
,,00001.225200,B3_23,0.042
,,00001.226880,B3_13,0.121
,,00001.227120,B3_44,0.025
,,00001.227280,B3_32,0.035
,,00001.227280,B3_34,0.083
,,00001.227840,B3_23,0.036
,,00001.227920,B3_22,0.037
,,00001.229120,B3_13,0.133
,,00001.229360,B3_12,0.042
,,00001.229680,B3_44,0.046
,,00001.229920,B3_33,0.143
,,00001.230000,B3_11,0.029
,,00001.230160,B3_34,0.047
,,00001.230320,B3_23,0.04
,,00001.231120,B3_14,0.055
,,00001.231760,B3_32,0.036
,,00001.231920,B3_13,0.074
,,00001.232560,B3_22,0.064
,,00001.232560,B3_33,0.033
,,00001.232640,B3_23,0.079
,,00001.232880,B3_34,0.051
,,00001.232960,B3_42,0.02
,,00001.234160,B3_32,0.027
,,00001.234560,B3_44,0.028
,,00001.234880,B3_11,0.014
,,00001.234960,B3_13,0.164
,,00001.235200,B3_22,0.068
,,00001.235360,B3_34,0.111
,,00001.235520,B3_23,0.083
,,00001.236160,B3_33,0.041
,,00001.236320,B3_14,0.026
,,00001.236640,B3_32,0.074
,,00001.236720,B3_12,0.04
,,00001.236720,B3_24,0.04
,,00001.237040,B3_44,0.516
,,00001.237840,B3_23,0.051
,,00001.238400,B3_13,0.081
,,00001.238560,B3_34,0.063
,,00001.238960,B3_14,0.037
,,00001.239120,B3_24,0.022
,,00001.239360,B3_12,0.031
,,00001.239360,B3_22,0.042
,,00001.239360,B3_32,0.042
,,00001.239680,B3_43,0.024
,,00001.240000,B3_42,0.047
,,00001.240080,B3_23,0.049
,,00001.240320,B3_44,0.065
,,00001.240640,B3_13,0.116
,,00001.241200,B3_33,0.222
,,00001.241600,B3_22,0.066
,,00001.241600,B3_34,0.04
,,00001.241920,B3_14,0.017
,,00001.242000,B3_32,0.05
,,00001.242080,B3_11,0.028
,,00001.242560,B3_44,0.332
,,00001.242960,B3_42,0.07
,,00001.243040,B3_23,0.065
,,00001.243120,B3_13,0.073
,,00001.243440,B3_33,0.12
,,00001.243680,B3_12,0.128
,,00001.243760,B3_43,0.031
,,00001.243920,B3_24,0.03
,,00001.244000,B3_22,0.064
,,00001.244560,B3_32,0.149
,,00001.244640,B3_34,0.055
,,00001.245200,B3_11,0.025
,,00001.245440,B3_44,0.305
,,00001.245520,B3_13,0.025
,,00001.245520,B3_42,0.058
,,00001.245600,B3_23,0.06
,,00001.245600,B3_41,0.021
,,00001.245760,B3_33,0.136
,,00001.245920,B3_12,0.029
,,00001.246320,B3_22,0.137
,,00001.246640,B3_14,0.021
,,00001.246720,B3_43,0.018
,,00001.247200,B3_34,0.04
,,00001.247280,B3_32,0.263
,,00001.247520,B3_24,0.03
,,00001.247920,B3_41,0.026
,,00001.248160,B3_23,0.049
,,00001.248240,B3_12,0.03
,,00001.248560,B3_11,0.112
,,00001.248640,B3_13,0.033
,,00001.248720,B3_22,0.158
,,00001.248880,B3_44,0.275
,,00001.248960,B3_43,0.023
,,00001.249440,B3_33,0.326
,,00001.249520,B3_14,0.044
,,00001.249600,B3_42,0.058
,,00001.250000,B3_34,0.038
,,00001.250560,B3_23,0.057
,,00001.250640,B3_12,0.055
,,00001.250880,B3_32,0.118
,,00001.250960,B3_24,0.028
,,00001.251200,B3_22,0.112
,,00001.251200,B3_43,0.032
,,00001.251680,B3_11,0.024
,,00001.251680,B3_41,0.025
,,00001.251680,B3_44,0.165
,,00001.252000,B3_14,0.029
,,00001.252080,B3_42,0.026
,,00001.252160,B3_13,0.064
,,00001.252880,B3_34,0.065
,,00001.253120,B3_23,0.058
,,00001.253200,B3_12,0.039
,,00001.253680,B3_22,0.213
,,00001.253760,B3_43,0.025
,,00001.253920,B3_44,0.141
,,00001.254000,B3_33,0.049
,,00001.254160,B3_32,0.09
,,00001.254560,B3_13,0.062
,,00001.254560,B3_41,0.014
,,00001.254560,B3_42,0.04
,,00001.254880,B3_11,0.028
,,00001.255120,B3_34,0.051
,,00001.255760,B3_12,0.065
,,00001.255840,B3_23,0.047
,,00001.256080,B3_22,0.147
,,00001.256560,B3_44,0.086
,,00001.256720,B3_33,0.066
,,00001.257120,B3_32,0.091
,,00001.257120,B3_43,0.024
,,00001.257200,B3_13,0.082
,,00001.257200,B3_41,0.024
,,00001.257280,B3_42,0.037
,,00001.257760,B3_11,0.102
,,00001.257840,B3_34,0.027
,,00001.258400,B3_14,0.035
,,00001.258400,B3_23,0.037
,,00001.258560,B3_12,0.028
,,00001.258560,B3_22,0.094
,,00001.258800,B3_44,0.087
,,00001.259600,B3_13,0.059
,,00001.259680,B3_43,0.025
,,00001.260080,B3_34,0.047
,,00001.260080,B3_41,0.019
,,00001.260320,B3_32,0.104
,,00001.260640,B3_42,0.037
,,00001.261040,B3_23,0.033
,,00001.261280,B3_33,0.029
,,00001.261280,B3_44,0.076
,,00001.261440,B3_22,0.051
,,00001.261520,B3_31,0.02
,,00001.262160,B3_43,0.027
,,00001.262240,B3_12,0.038
,,00001.262400,B3_13,0.059
,,00001.262560,B3_32,0.067
,,00001.262880,B3_34,0.032
,,00001.262960,B3_11,0.109
,,00001.263360,B3_41,0.01
,,00001.263440,B3_23,0.032
,,00001.263920,B3_22,0.064
,,00001.264480,B3_42,0.031
,,00001.264560,B3_44,0.068
,,00001.264640,B3_13,0.039
,,00001.264880,B3_33,0.124
,,00001.265040,B3_12,0.026
,,00001.265200,B3_32,0.064
,,00001.265360,B3_14,0.022
,,00001.265440,B3_11,0.08
,,00001.266000,B3_23,0.027
,,00001.266080,B3_34,0.044
,,00001.266160,B3_41,0.016
,,00001.266240,B3_22,0.089
,,00001.266880,B3_42,0.022
,,00001.266960,B3_13,0.038
,,00001.267120,B3_33,0.037
,,00001.267440,B3_44,0.109
,,00001.267600,B3_32,0.028
,,00001.267600,B3_43,0.027
,,00001.268320,B3_12,0.029
,,00001.268400,B3_34,0.028
,,00001.268480,B3_23,0.021
,,00001.269040,B3_41,0.018
,,00001.269200,B3_22,0.035
,,00001.269440,B3_13,0.036
,,00001.269840,B3_32,0.07
,,00001.269840,B3_33,0.03
,,00001.270080,B3_44,0.079
,,00001.270800,B3_23,0.028
,,00001.271680,B3_11,0.022
,,00001.271840,B3_42,0.031
,,00001.272160,B3_13,0.041
,,00001.272320,B3_32,0.116
,,00001.272320,B3_34,0.046
,,00001.272800,B3_22,0.039
,,00001.272880,B3_41,0.034
,,00001.273120,B3_43,0.018
,,00001.273360,B3_14,0.051
,,00001.274080,B3_11,0.031
,,00001.274240,B3_42,0.04
,,00001.274320,B3_12,0.03
,,00001.274400,B3_44,0.161
,,00001.274960,B3_13,0.039
,,00001.275520,B3_34,0.034
,,00001.275920,B3_22,0.032
,,00001.275920,B3_41,0.05
,,00001.276000,B3_23,0.027
,,00001.276160,B3_14,0.022
,,00001.276480,B3_32,0.084
,,00001.276560,B3_43,0.023
,,00001.276640,B3_42,0.038
,,00001.276800,B3_12,0.022
,,00001.277120,B3_44,0.047
,,00001.278160,B3_22,0.073
,,00001.278240,B3_33,0.247
,,00001.278560,B3_23,0.047
,,00001.278640,B3_41,0.035
,,00001.279120,B3_42,0.029
,,00001.279280,B3_13,0.04
,,00001.279360,B3_44,0.038
,,00001.279440,B3_32,0.055
,,00001.280560,B3_12,0.018
,,00001.280720,B3_34,0.031
,,00001.280960,B3_22,0.038
,,00001.280960,B3_33,0.037
,,00001.281040,B3_41,0.019
,,00001.281680,B3_42,0.016
,,00001.282080,B3_13,0.043
,,00001.282080,B3_32,0.064
,,00001.283600,B3_23,0.047
,,00001.283840,B3_34,0.028
,,00001.283920,B3_44,0.04
,,00001.284000,B3_33,0.026
,,00001.284080,B3_41,0.02
,,00001.284160,B3_42,0.038
,,00001.284240,B3_11,0.016
,,00001.284480,B3_13,0.052
,,00001.284640,B3_32,0.074
,,00001.285280,B3_12,0.022
,,00001.286080,B3_23,0.034
,,00001.286160,B3_22,0.028
,,00001.286400,B3_42,0.024
,,00001.287200,B3_13,0.052
,,00001.287360,B3_32,0.045
,,00001.287360,B3_44,0.033
,,00001.287840,B3_43,0.016
,,00001.287920,B3_34,0.03
,,00001.288560,B3_41,0.015
,,00001.288800,B3_42,0.022
,,00001.289760,B3_32,0.068
,,00001.289760,B3_44,0.03
,,00001.290240,B3_13,0.023
,,00001.290720,B3_34,0.015
,,00001.291600,B3_42,0.029
,,00001.291840,B3_41,0.023
